-8.488216 	 -0.608769
-8.476055 	 -0.610383
-8.476288 	 -0.610612
-8.477388 	 -0.611512
-8.320094 	 -0.368083
-8.163204 	 -0.127836
-6.321847 	 2.685027
-6.321288 	 2.709699
-6.321223 	 2.709861
-6.321167 	 2.710061
-6.321127 	 2.710238
-6.321077 	 2.710435
-6.329049 	 2.699195
-6.377206 	 2.628618
-6.377151 	 2.628793
-6.377047 	 2.628969
-6.376940 	 2.629143
-6.376905 	 2.629294
-6.376869 	 2.629502
-6.327280 	 2.709294
-6.327260 	 2.709384
-6.327244 	 2.709551
-6.327218 	 2.709546
-6.327179 	 2.709572
-6.327143 	 2.709731
-6.296493 	 2.737796
-6.278741 	 2.753333
-6.278685 	 2.753405
-6.278650 	 2.753609
-6.278652 	 2.753728
-6.278682 	 2.753616
-6.234220 	 2.790807
-6.228082 	 2.795984
-6.228037 	 2.796142
-6.228011 	 2.796318
-6.227971 	 2.796487
-6.227955 	 2.796612
-6.173041 	 2.848580
-6.173001 	 2.848607
-6.172960 	 2.848640
-6.172914 	 2.848707
-6.172875 	 2.848826
-6.172833 	 2.849010
-6.234090 	 2.803541
-6.336986 	 2.719634
-6.336944 	 2.719719
-6.336928 	 2.719785
-6.336897 	 2.719899
-6.244190 	 2.787433
-6.164710 	 2.844848
-6.164672 	 2.844946
-6.164636 	 2.845066
-6.164601 	 2.845155
-6.164553 	 2.845215
-6.120553 	 2.867687
-6.120496 	 2.867719
-6.120445 	 2.867877
-6.120425 	 2.868023
-6.120372 	 2.868050
-6.120315 	 2.868100
-6.112542 	 2.864256
-6.112489 	 2.864315
-6.112437 	 2.864370
-6.112384 	 2.864526
-6.112352 	 2.864683
-6.112307 	 2.864807
-6.159860 	 2.848029
-6.271723 	 2.787455
-6.271679 	 2.787531
-6.271638 	 2.787616
-6.271602 	 2.787731
-6.258602 	 2.792507
-6.242059 	 2.798650
-6.242030 	 2.798612
-6.241986 	 2.798701
-6.241952 	 2.798838
-6.241947 	 2.799038
-6.269633 	 2.765676
-6.282420 	 2.749885
-6.282396 	 2.750017
-6.282361 	 2.750132
-6.282345 	 2.750268
-6.282298 	 2.750319
-6.287125 	 2.751544
-6.287500 	 2.751702
-6.287466 	 2.751849
-6.287451 	 2.751979
-6.287387 	 2.752016
-6.286640 	 2.752232
-6.281496 	 2.753468
-6.281465 	 2.753528
-6.281492 	 2.753548
-6.281497 	 2.753591
-6.281516 	 2.753596
-6.281497 	 2.753623
-6.280868 	 2.754315
-6.280004 	 2.755279
-6.280025 	 2.755275
-6.280069 	 2.755264
-6.280054 	 2.755287
-6.279978 	 2.755329
-6.283258 	 2.750817
-6.283303 	 2.750814
-6.283346 	 2.750808
-6.283331 	 2.750836
-6.283295 	 2.750850
-6.283329 	 2.750841
-6.283840 	 2.751592
-6.283895 	 2.751583
-6.283908 	 2.751587
-6.283890 	 2.751606
-6.283875 	 2.751627
-6.283834 	 2.751628
-6.283773 	 2.751295
-6.283800 	 2.751302
-6.283777 	 2.751316
-6.283723 	 2.751338
-6.283714 	 2.751331
-6.283788 	 2.751299
-6.283746 	 2.751336
-6.302993 	 2.748117
-6.303065 	 2.748090
-6.303091 	 2.748082
-6.303123 	 2.748057
-6.303040 	 2.748105
-6.290813 	 2.750690
-6.281115 	 2.752750
-6.281035 	 2.752772
-6.281111 	 2.752740
-6.281159 	 2.752720
-6.281114 	 2.752747
-6.281173 	 2.753004
-6.281183 	 2.753038
-6.281223 	 2.753042
-6.281209 	 2.753062
-6.281198 	 2.753065
-6.281186 	 2.753090
-6.281279 	 2.753051
-6.284592 	 2.751882
-6.284602 	 2.751893
-6.284544 	 2.751900
-6.284122 	 2.752263
-6.282416 	 2.753736
-6.282453 	 2.753738
-6.282455 	 2.753739
-6.282359 	 2.753790
-6.282342 	 2.753797
-6.282376 	 2.753784
-6.282435 	 2.753777
-6.285445 	 2.751354
-6.285433 	 2.751368
-6.285412 	 2.751381
-6.285386 	 2.751382
-6.285451 	 2.751361
-6.285090 	 2.752501
-6.284881 	 2.753041
-6.284822 	 2.753065
-6.284901 	 2.753037
-6.284905 	 2.753054
-6.284834 	 2.753079
-6.283172 	 2.754158
-6.283122 	 2.754215
-6.283153 	 2.754225
-6.283147 	 2.754230
-6.283162 	 2.754239
-6.285051 	 2.751797
-6.285042 	 2.751807
-6.285049 	 2.751822
-6.285087 	 2.751815
-6.285087 	 2.751826
-6.283475 	 2.751684
-6.283471 	 2.751685
-6.283559 	 2.751648
-6.283574 	 2.751652
-6.283505 	 2.751692
-6.283498 	 2.751702
-6.283547 	 2.751700
-6.284964 	 2.751492
-6.285877 	 2.751364
-6.285766 	 2.751427
-6.285856 	 2.751383
-6.285912 	 2.751370
-6.285913 	 2.751385
-6.286501 	 2.750813
-6.286630 	 2.750691
-6.286593 	 2.750691
-6.286612 	 2.750677
-6.286581 	 2.750694
-6.286516 	 2.750734
-6.283420 	 2.753321
-6.283450 	 2.753326
-6.283361 	 2.753376
-6.283387 	 2.753354
-6.283447 	 2.753349
-6.283310 	 2.753624
-6.283221 	 2.754204
-6.283322 	 2.754153
-6.283291 	 2.754169
-6.283290 	 2.754164
-6.283297 	 2.754158
-6.283326 	 2.754151
-6.283721 	 2.754725
-6.283703 	 2.754724
-6.283709 	 2.754719
-6.283634 	 2.753158
-6.283674 	 2.752330
-6.283722 	 2.752340
-6.283750 	 2.752352
-6.283728 	 2.752378
-6.283634 	 2.752398
-6.283683 	 2.752380
-6.283711 	 2.752384
-6.286445 	 2.752064
-6.286431 	 2.752067
-6.286427 	 2.752063
-6.286459 	 2.752049
-6.286482 	 2.752043
-6.285397 	 2.752660
-6.280755 	 2.755246
-6.280793 	 2.755229
-6.280754 	 2.755254
-6.280789 	 2.755237
-6.280837 	 2.755236
-6.282786 	 2.754557
-6.285402 	 2.753595
-6.285216 	 2.753810
-6.285429 	 2.753634
-6.285504 	 2.753614
-6.285519 	 2.753627
-6.283623 	 2.752169
-6.282548 	 2.751345
-6.282470 	 2.751354
-6.282502 	 2.751338
-6.282551 	 2.751328
-6.282514 	 2.751349
-6.282413 	 2.751415
-6.303161 	 2.746924
-6.303179 	 2.746932
-6.303045 	 2.746975
-6.303051 	 2.746950
-6.303105 	 2.746918
-6.300977 	 2.747717
-6.285775 	 2.753457
-6.285803 	 2.753447
-6.285863 	 2.753415
-6.285870 	 2.753431
-6.285915 	 2.753401
-6.291798 	 2.752611
-6.302285 	 2.751187
-6.302350 	 2.751182
-6.302370 	 2.751180
-6.302318 	 2.751189
-6.302193 	 2.751236
-6.302197 	 2.751233
-6.293298 	 2.751693
-6.287885 	 2.751956
-6.287917 	 2.751957
-6.287877 	 2.751971
-6.287816 	 2.751988
-6.286209 	 2.752794
-6.285922 	 2.752941
-6.285894 	 2.752961
-6.285759 	 2.753024
-6.285856 	 2.752978
-6.285905 	 2.752963
-6.286697 	 2.754001
-6.286575 	 2.754060
-6.286529 	 2.754090
-6.286578 	 2.754064
-6.286672 	 2.754006
-6.286670 	 2.754016
-6.295800 	 2.752094
-6.295816 	 2.752084
-6.295822 	 2.752082
-6.295746 	 2.752127
-6.295712 	 2.752143
-6.295745 	 2.752117
-6.295871 	 2.752033
-6.290080 	 2.753382
-6.285630 	 2.754409
-6.285637 	 2.754419
-6.285642 	 2.754418
-6.285681 	 2.754406
-8.460500 	 -0.580538
-8.416396 	 -0.514583
-8.367506 	 -0.453685
-8.319933 	 -0.401060
-6.306534 	 2.733639
-6.273552 	 2.794070
-6.245807 	 2.848163
-6.220190 	 2.902988
-5.972830 	 3.381490
-5.929979 	 3.440991
-5.908207 	 3.469100
-5.864580 	 3.523313
-5.820211 	 3.576926
-5.773175 	 3.642929
-5.727618 	 3.696076
-5.681506 	 3.748269
-5.634677 	 3.800276
-5.587612 	 3.851606
-5.539843 	 3.902681
-5.507135 	 3.978055
-5.457617 	 4.028825
-5.400270 	 4.083042
-5.339373 	 4.132668
-5.275706 	 4.177956
-4.213827 	 5.013243
-4.154958 	 5.055193
-4.102773 	 5.099020
-4.050822 	 5.141254
-3.998487 	 5.182320
-3.945446 	 5.222501
-3.891747 	 5.261829
-3.810184 	 5.346140
-3.755474 	 5.383727
-3.700576 	 5.420276
-3.641223 	 5.458536
-3.575004 	 5.504439
-3.473227 	 5.559691
-3.405936 	 5.614333
-3.349368 	 5.671419
-3.296134 	 5.731551
-3.246209 	 5.794417
-3.219141 	 5.894184
-3.177240 	 5.962579
-3.157541 	 5.997531
-3.120713 	 6.068751
-3.087247 	 6.141593
-3.068553 	 6.307204
-3.042100 	 6.382851
-3.018851 	 6.459703
-2.994054 	 6.552279
-2.971744 	 6.638268
-2.959239 	 6.690864
-3.043236 	 6.892751
-3.042845 	 6.942094
-3.046495 	 6.991931
-2.929397 	 6.886487
-2.936974 	 6.938015
-2.948873 	 6.991699
-2.869076 	 6.842449
-2.888049 	 6.900285
-2.910627 	 6.959454
-2.936126 	 7.020096
-2.970898 	 7.052183
-2.996232 	 7.114963
-3.142459 	 7.445920
-3.160971 	 7.475637
-3.205742 	 7.543829
-3.255747 	 7.608720
-3.301796 	 7.661959
-3.347732 	 7.708432
-3.393780 	 7.739610
-3.443182 	 7.789047
-3.493092 	 7.837959
-3.543479 	 7.886365
-3.594317 	 7.934287
-3.647000 	 8.005448
-3.631209 	 8.006906
-3.698963 	 7.956236
-3.772754 	 7.966276
-3.845439 	 7.955210
-3.947550 	 7.927040
-4.032390 	 7.916201
-4.074636 	 7.908456
-4.152656 	 7.889267
-3.977352 	 7.875009
-4.042893 	 7.848615
-4.108354 	 7.821737
-4.173758 	 7.794301
-4.238699 	 7.766268
-4.233488 	 7.860423
-4.129976 	 7.928899
-4.199266 	 7.911604
-4.270395 	 7.892553
-4.341105 	 7.872303
-4.413173 	 7.850331
-4.486487 	 7.826422
-4.538032 	 7.782687
-4.612699 	 7.761193
-4.685289 	 7.738895
-4.756723 	 7.716185
-4.830258 	 7.691584
-5.119713 	 7.538457
-5.179683 	 7.490164
-5.249563 	 7.480913
-5.319872 	 7.472884
-5.390527 	 7.463415
-5.462589 	 7.452476
-5.498972 	 7.446452
-5.569950 	 7.433772
-5.560526 	 7.441820
-5.635620 	 7.425525
-5.710468 	 7.407582
-5.785707 	 7.387874
-5.858897 	 7.367199
-5.930460 	 7.345970
-6.035512 	 7.281941
