time	x	y	orientation_x	orientation_y	orientation_z	orientation_w	linear_vel	angular_vel	controller_flag
277.121	2.16715	-3.468	0.000170396	-0.000162195	0.721311	0.692611	0.206687	0.0544513	2
277.321	2.1659	-3.42813	0.000234371	-0.000164181	0.721667	0.692241	0.206744	-0.0170269	2
277.521	2.16496	-3.3979	0.000229901	-0.000153288	0.722495	0.691376	0.205832	-0.00769149	2
277.721	2.1647	-3.36768	0.000207526	-0.000160422	0.721832	0.692068	0.202972	-0.0590819	2
277.921	2.16349	-3.3281	0.0002304	-0.000151146	0.720867	0.693074	0.204765	-0.032745	2
278.121	2.16185	-3.31257	0.000260085	-0.000182562	0.71873	0.69529	0.205655	0.00087318	2
278.321	2.16084	-3.27258	0.000177347	-0.000211232	0.718704	0.695316	0.20596	-0.0343972	2
278.521	2.15999	-3.23305	0.000260103	-0.000176293	0.717146	0.696923	0.203367	-0.00819512	2
278.722	2.15456	-3.21064	0.000203978	-0.000202346	0.714789	0.69934	0.203672	-0.0145325	2
278.921	2.15409	-3.17105	0.000263708	-0.000180957	0.71395	0.700197	0.205231	-0.0212416	2
279.121	2.15358	-3.13118	0.000269243	-0.000180457	0.713975	0.700171	0.205358	-0.000140392	2
279.321	2.15331	-3.10832	0.000259689	-0.000167693	0.715043	0.699081	0.204368	-0.0128926	2
279.521	2.15274	-3.07561	0.000267496	-0.000197461	0.71586	0.698244	0.205401	-0.0115346	2
279.721	2.15207	-3.03588	0.00026537	-0.000184273	0.714765	0.699365	0.204191	-0.0482278	2
279.921	2.15445	-3.02251	0.000246252	-0.00019388	0.712716	0.701453	0.201848	-0.0744781	2
280.121	2.15418	-2.99274	0.000229197	-0.000143583	0.712566	0.701605	0.206245	-0.0105048	2
280.321	2.1538	-2.95321	0.000239848	-0.000180247	0.711471	0.702715	0.203953	-0.008692	2
280.521	2.09244	-2.95658	0.000266703	-0.000185335	0.710599	0.703597	0.204765	-0.0383831	2
280.721	2.09221	-2.91665	0.000180273	-0.000191028	0.71024	0.703959	0.204385	-0.0376254	2
280.921	2.09206	-2.87732	0.000244434	-0.000188529	0.708328	0.705883	0.203159	-0.0397153	2
281.121	2.09291	-2.84449	0.000246745	-0.000206135	0.710098	0.704103	0.206632	0.0902367	2
281.321	2.09246	-2.80473	0.000247569	-0.000188578	0.711062	0.703129	0.202693	-0.0389505	2
281.521	2.09212	-2.76513	0.000251557	-0.000192846	0.710343	0.703855	0.205898	0.0222443	2
281.721	2.09069	-2.73872	0.000246481	-0.000208559	0.70995	0.704252	0.204086	-0.00207984	2
281.921	2.09039	-2.69923	0.000175055	-0.000173906	0.709592	0.704612	0.204665	-0.00387172	2
282.121	2.09017	-2.6596	0.000246429	-0.000181724	0.709758	0.704445	0.203863	-0.00968529	2
282.321	2.09232	-2.60855	0.000196694	-0.000165654	0.711035	0.703157	0.202776	-0.0222958	2
282.521	2.09185	-2.56922	0.000231234	-0.000229526	0.709268	0.704939	0.202548	-0.065425	2
282.721	2.09168	-2.53952	0.000232001	-0.000157873	0.708949	0.70526	0.202983	0.0372237	2
282.921	2.09316	-2.5332	0.000212578	-0.000147876	0.707105	0.707108	0.204185	0.0292778	2
283.122	2.09315	-2.49357	0.000216386	-0.000145154	0.707798	0.706415	0.204282	0.0323045	2
283.321	2.08878	-2.45332	0.000228666	-0.000169417	0.708128	0.706084	0.203633	0.0218698	2
283.521	2.08868	-2.41386	0.000241451	-0.000174823	0.707837	0.706376	0.20365	-0.014809	2
283.721	2.08857	-2.37417	0.000152517	-0.000170707	0.708175	0.706037	0.204588	0.0317131	2
283.921	2.08724	-2.34948	0.000230214	-0.000152326	0.707098	0.707116	0.205147	0.0475563	2
284.121	2.08719	-2.30971	0.00024262	-0.000178903	0.707446	0.706767	0.206095	-0.0431918	2
284.322	2.08717	-2.27001	0.000236977	-0.000166712	0.706759	0.707455	0.202572	-0.0270994	2
284.521	2.08515	-2.24732	0.000232208	-0.000188	0.704239	0.709963	0.203442	-0.0438332	2
284.721	2.08489	-2.21308	0.000243762	-0.000168859	0.70346	0.710734	0.203008	0.0165055	2
284.921	2.08521	-2.17378	0.000190379	-0.000131029	0.702867	0.711321	0.202354	-0.0207094	2
285.121	2.08458	-2.12767	0.000240371	-0.000132691	0.703143	0.711049	0.20365	0.00179943	2
285.321	2.08482	-2.09792	0.000249407	-0.000202853	0.703276	0.710917	0.203577	-0.00736761	2
285.521	2.08525	-2.05859	0.000211034	-0.000177734	0.702681	0.711505	0.203368	0.00143999	2
285.721	2.08749	-2.0261	0.000177632	-0.000183463	0.701869	0.712306	0.202709	-0.0303455	2
285.921	2.08797	-1.98649	0.000190208	-0.000153864	0.702564	0.711621	0.202178	-0.0159065	2
286.121	2.08835	-1.94684	0.000221035	-0.000202834	0.703667	0.71053	0.204189	0.0370616	2
286.321	2.08316	-1.93317	0.000108385	-0.000161038	0.696278	0.717772	0.204902	0.0513579	2
286.521	2.08411	-1.89365	0.000250508	-0.000189113	0.696981	0.71709	0.203302	0.0173404	2
286.721	2.08508	-1.85404	0.00022996	-0.000191732	0.696712	0.717351	0.203007	0.000418266	2
286.922	2.09837	-1.83724	0.00026261	-0.000173474	0.6933	0.720649	0.203633	0.000155246	2
287.121	2.09992	-1.79754	0.000143315	-0.00015414	0.694068	0.719909	0.204262	0.0121743	2
287.321	2.09922	-1.68788	0.000239316	-0.000175563	0.705335	0.708874	0.20362	0.00523919	2
287.521	2.09846	-1.63673	0.000141536	-0.000170283	0.705725	0.708486	0.203766	-0.0275163	2
287.722	2.09852	-1.60721	0.000201853	-0.000135382	0.705411	0.708799	0.203396	0.0122396	2
287.921	2.09799	-1.56772	0.000195921	-0.000153276	0.705264	0.708945	0.203269	-0.0063328	2
288.121	2.09366	-1.53053	0.000197227	-0.00013777	0.703727	0.71047	0.204993	0.0307384	2
288.321	2.09377	-1.49093	0.000177246	-0.000147186	0.703443	0.710751	0.204562	0.0259968	2
288.521	2.09609	-1.45808	0.000140287	-0.000117253	0.701173	0.712991	0.203233	0.0141793	2
288.721	2.0967	-1.41879	0.000163544	-0.000158201	0.700408	0.713742	0.204219	0.0225324	2
288.921	2.0974	-1.37914	5.5911e-05	-9.67307e-05	0.701531	0.712639	0.203001	-0.0109319	2
289.121	2.09581	-1.3392	0.000216433	-0.000173229	0.702937	0.711252	0.203862	0.0379895	2
289.321	2.09616	-1.29936	0.000226944	-0.00016299	0.701188	0.712977	0.212307	-0.210438	2
289.521	2.09717	-1.25812	0.000170023	-0.000135436	0.692211	0.721695	0.215719	-0.148686	2
289.721	2.09549	-1.21709	0.000231201	-0.000176215	0.686112	0.727496	0.218454	-0.067729	2
289.921	2.09688	-1.17529	0.000169049	-0.000137956	0.680669	0.732591	0.215395	-0.135299	2
290.121	2.09971	-1.13302	0.000235142	-0.000171253	0.67663	0.736323	0.219195	-0.0534147	2
290.321	2.10196	-1.10043	0.000247871	-0.00015918	0.675703	0.737174	0.221853	0.0260168	2
290.521	2.10156	-1.04576	0.000290569	-0.000173522	0.678636	0.734475	0.220892	0.00477352	2
290.721	2.10424	-1.00244	0.00026514	-0.00014513	0.679466	0.733707	0.223223	0.0684283	2
290.921	2.10311	-0.957961	0.000361737	-0.000181858	0.698228	0.715875	0.231231	0.500915	2
291.121	2.09266	-0.914698	0.000327613	-0.000141805	0.720061	0.69391	0.228872	0.364642	2
291.321	2.09001	-0.869647	0.000289339	-0.000185561	0.731303	0.682053	0.22697	0.229709	2
291.521	2.085	-0.813414	0.000138042	-0.000163909	0.74059	0.671957	0.22587	0.124591	2
291.722	2.07909	-0.757173	7.49934e-05	-0.000121443	0.747817	0.663905	0.225145	0.065614	2
291.921	2.07456	-0.713774	0.00025829	-0.000161724	0.754493	0.656307	0.214721	0.288739	2
292.121	2.06017	-0.599779	0.000223494	-0.000129461	0.768318	0.640068	0.214291	0.265643	2
292.321	2.04977	-0.533541	0.000160261	-0.00013171	0.780072	0.62569	0.214092	0.217524	2
292.521	2.04104	-0.492288	0.000244214	-0.000124874	0.790499	0.612463	0.214137	0.210102	2
292.721	2.03099	-0.451371	0.000196194	-9.29951e-05	0.800354	0.599528	0.21435	0.19007	2
292.921	2.03464	-0.438191	0.0002064	-8.05513e-05	0.811709	0.584063	0.224284	0.431326	2
293.121	2.01974	-0.395381	0.000232694	-9.38454e-05	0.830403	0.557163	0.226311	0.446763	2
293.321	2.00184	-0.354739	0.000230935	-4.88105e-05	0.847435	0.530899	0.221777	0.409011	2
293.521	1.98023	-0.317402	-4.558e-05	-3.65685e-05	0.86052	0.509417	0.21418	0.256048	2
293.721	1.9604	-0.280494	1.61454e-05	-1.83766e-05	0.872114	0.489303	0.214063	0.234532	2
293.921	1.93619	-0.245148	0.000134921	-6.80219e-05	0.884352	0.46682	0.242715	0.632876	2
294.121	1.90626	-0.208217	7.85036e-05	-4.14194e-05	0.901631	0.432507	0.233195	0.339431	2
294.321	1.81363	-0.0977752	0.00345542	-0.00152738	0.912186	0.409759	0.884456	0.253819	1
294.521	1.71229	0.029344	0.00711117	-0.00303046	0.920893	0.38974	0.874102	0.234156	1
294.721	1.60226	0.146602	0.0107653	-0.00435519	0.928515	0.371113	0.869947	0.167532	1
294.921	1.48533	0.255183	0.014406	-0.00566891	0.933328	0.358691	0.886461	0.140148	1
295.121	1.34611	0.3546	0.0181299	-0.00701522	0.93633	0.350582	0.740285	0.146999	1
295.322	1.22208	0.458937	0.021801	-0.00829244	0.93853	0.344408	0.744742	0.115449	1
295.521	1.12311	0.542052	0.0248989	-0.00942695	0.939445	0.341664	0.905951	0.0939899	1
295.721	0.99485	0.648204	0.0287106	-0.010658	0.940773	0.337651	0.911708	0.0857901	1
295.921	0.874763	0.755355	0.0325446	-0.0118693	0.941767	0.334478	0.765654	0.109814	1
296.121	0.745838	0.858896	0.0363001	-0.0130897	0.94251	0.331941	0.911483	0.0677459	1
296.321	0.616138	0.958185	0.0401235	-0.0144259	0.942465	0.331575	0.820887	-0.0648677	1
296.521	0.497514	1.05416	0.0431711	-0.0159255	0.939443	0.339601	0.680589	-0.0552568	1
296.721	0.401326	1.13507	0.0450601	-0.0169147	0.937344	0.345066	0.554402	-0.0466001	1
296.921	0.324206	1.20116	0.0459475	-0.0174968	0.93564	0.349514	0.449054	-0.0440438	1
297.121	0.263144	1.25426	0.046002	-0.0177708	0.933977	0.353914	0.362534	-0.0410981	1
297.321	0.218165	1.29582	0.0454246	-0.0177992	0.932352	0.358246	0.295325	-0.0376901	1
297.521	0.181285	1.32957	0.0443106	-0.0175236	0.931362	0.360964	0.248591	-0.023084	1
297.721	0.148573	1.35935	0.0428851	-0.0170882	0.930608	0.363096	0.203007	-0.0213834	1
297.921	0.128159	1.37808	0.0415966	-0.0166529	0.930114	0.364527	0.165958	-0.0201073	1
298.121	0.0872709	1.40396	0.0396938	-0.0158982	0.930359	0.364147	0.126626	-0.128126	1
298.321	0.0703995	1.41942	0.0373091	-0.0154226	0.926638	0.373781	0.102561	-0.129846	1
298.521	0.0597949	1.43003	0.0348047	-0.0146995	0.924076	0.380338	0	0	1
298.721	0.0614262	1.43012	0.0323398	-0.0135226	0.925829	0.376313	0	0	1
298.921	0.0613276	1.43023	0.0298117	-0.0124976	0.925934	0.376298	0	0	1
299.121	0.0632289	1.42716	0.0272666	-0.0115243	0.925211	0.378297	0	0	1
