time	x	y	orientation_z	orientation_w	linear_vel	angular_vel
2174.63	-3.27	7.05606	0.677105	0.713219	0.567347	0.348707
2174.83	-3.27698	7.20438	0.689677	0.700971	0.504378	0.397256
2175.03	-3.29317	7.29736	0.701109	0.689493	0.447029	0.327322
2175.23	-3.31101	7.38094	0.71536	0.674665	0.393547	0.345906
2175.43	-3.29387	7.44197	0.732718	0.655876	0.388056	0.441604
2175.63	-3.31357	7.51124	0.750494	0.635592	0.342577	0.403667
2175.83	-3.33296	7.57274	0.767302	0.615353	0.297741	0.354101
2176.03	-3.3124	7.58214	0.787082	0.590308	0.240377	0.508031
2176.23	-3.31987	7.60372	0.79612	0.578503	0.200428	0.308174
2176.43	-3.36238	7.6542	0.799397	0.574492	0.16417	0.357549
2176.63	-3.38604	7.69892	0.806093	0.565211	0.147868	0.316315
2176.83	-3.39128	7.71363	0.818621	0.547825	0.1493	0.250697
2177.03	-3.38116	7.69589	0.811087	0.559268	0.200505	0.0233674
2177.23	-3.39635	7.73846	0.814923	0.553465	0.146758	0.200724
2177.43	-3.40648	7.76493	0.820659	0.545272	0.113479	0.164764
2177.63	-3.41223	7.77084	0.816052	0.552424	0.200514	-0.0398582
2177.83	-3.42959	7.81609	0.812598	0.557053	0.251014	-0.0420948
2178.03	-3.43628	7.83353	0.80968	0.561495	0.179408	-0.134541
2178.23	-3.46321	7.86713	0.802792	0.571888	0.139863	-0.032542
2178.43	-3.4706	7.88948	0.803386	0.571815	0.116955	-0.0178464
2178.63	-3.47861	7.91339	0.801693	0.574658	0.256651	-0.284561
2178.83	-3.49645	7.96886	0.786216	0.596176	0.354055	-0.559544
2179.03	-3.5128	8.03299	0.760433	0.629224	0.356304	-0.724013
2179.23	-3.52335	8.10102	0.727873	0.667107	0.35364	-0.796556
2179.43	-3.47173	8.12412	0.696319	0.700369	0.3712	-0.816359
2179.63	-3.46899	8.19237	0.654745	0.739619	0.347074	-0.854992
2179.83	-3.45391	8.24895	0.619114	0.769719	0.406748	-0.916917
2180.03	-3.44479	8.29364	0.584879	0.796223	0	0
2180.23	-3.58983	8.28735	0.578542	0.801262	0	0
2180.43	-3.58506	8.30229	0.571017	0.806961	0.189985	-0.306056
2180.63	-3.56239	8.35644	0.535634	0.830725	0.421593	-0.681072
2180.83	-3.50698	8.45886	0.48394	0.860956	0.751001	-0.832103
2181.03	-3.44167	8.56489	0.445193	0.880728	0.852246	-0.762233
2181.23	-3.38609	8.7039	0.397119	0.902475	0.814122	-0.743971
2181.43	-3.27555	8.81722	0.347361	0.92242	0.791	-0.698566
2181.63	-3.25861	8.91585	0.304948	0.93705	0.795718	-0.639828
2181.83	-3.1297	9.00403	0.267798	0.948148	0.78159	-0.553653
2182.03	-3.05592	9.08657	0.239167	0.95562	0.79292	-0.528579
2182.23	-2.9224	9.15815	0.214987	0.961221	0.785411	-0.457419
2182.43	-2.78301	9.21996	0.19606	0.965153	0.7599	-0.382956
2182.63	-2.64603	9.26984	0.184063	0.967396	0.779596	-0.379808
2182.83	-2.54031	9.28076	0.183376	0.967452	0.758031	-0.362502
2183.03	-2.39871	9.33411	0.173081	0.969177	0.757991	-0.362204
2183.33	-2.18934	9.42532	0.158014	0.971362	0.743004	-0.364786
2183.53	-2.04873	9.47036	0.148096	0.972629	0.739711	-0.337901
2183.73	-1.93875	9.50246	0.14293	0.973162	0.775717	-0.332936
2184.03	-1.72993	9.56791	0.138184	0.973319	0.783819	-0.29216
2184.23	-1.57981	9.60117	0.133057	0.973677	0.762674	-0.313958
2184.43	-1.43451	9.6385	0.129839	0.973754	0.784778	-0.321761
2184.63	-1.28269	9.66489	0.123098	0.974262	0.764166	-0.312233
2184.83	-1.12968	9.68583	0.11785	0.97454	0.766728	-0.306366
2185.03	-0.977276	9.70152	0.112009	0.974865	0.770228	-0.291235
2185.23	-0.824034	9.70619	0.105157	0.9753	0.776017	-0.303701
2185.43	-0.671871	9.71742	0.0940725	0.976122	0.762628	-0.282811
2185.63	-0.500763	9.71997	0.0872393	0.976432	0.749731	-0.268756
2185.83	-0.347989	9.72754	0.0728622	0.977292	0.758064	-0.288308
2186.03	-0.212656	9.72965	0.0530163	0.978342	0.555092	-0.439918
2186.23	-0.147151	9.73722	0.0235429	0.979675	0.175898	-0.637202
2186.43	-0.117467	9.73543	-0.0286832	0.980056	0.120914	-0.807455
2186.63	-0.0733472	9.75508	-0.0966562	0.976262	0.198267	-0.978481
2186.83	-0.0254274	9.75436	-0.149679	0.969842	0	0
2187.03	-0.0256864	9.75446	-0.157107	0.969204	0	-0.307024
2187.23	-0.00900164	9.78848	-0.197717	0.962497	0.0500713	-0.674011
2187.43	0.011883	9.78001	-0.254548	0.949626	0.247372	-0.817667
2187.63	0.0887091	9.74341	-0.315392	0.93123	0.541165	-0.847379
2187.83	0.226688	9.71741	-0.361959	0.914103	0.340613	-0.28968
2188.03	0.315872	9.64468	-0.340425	0.921929	0.695383	0.355354
2188.23	0.483225	9.53449	-0.301897	0.93417	0.861091	0.295141
2188.43	0.624279	9.4393	-0.27181	0.94254	0.833507	0.298412
2188.63	0.769086	9.35303	-0.248244	0.948615	0.827908	0.23106
2188.83	1.01915	9.04828	-0.261182	0.944846	0.783545	0.312946
2189.03	1.16068	8.97101	-0.23936	0.950097	0.821741	0.247083
2189.23	1.3036	8.90018	-0.221039	0.953921	0.68832	0.197059
2189.43	1.50008	8.83724	-0.185113	0.961074	0.623322	0.177932
2189.63	1.60649	8.79773	-0.171387	0.963236	0.539682	0.204664
2189.83	1.70152	8.76546	-0.158611	0.965083	0.480274	0.188805
2190.03	1.76198	8.68656	-0.159026	0.964857	0.42208	0.194513
2190.23	1.83757	8.66406	-0.157511	0.965413	0.380993	0.166805
2190.43	1.90615	8.64592	-0.15321	0.966461	0.342268	0.181444
2190.63	1.65482	8.84407	-0.123959	0.971047	0.30535	0.173377
2190.83	1.71053	8.83684	-0.121467	0.971798	0.269511	0.134286
2191.03	1.76161	8.83221	-0.11787	0.97267	0.256141	0.167646
2191.23	1.85719	8.62206	-0.117574	0.973007	0.203433	0.303753
2191.43	1.88331	8.6162	-0.105305	0.974883	0	0
2191.63	1.90476	8.61206	-0.0946997	0.976463	0.14192	0.244716
2191.83	1.96387	8.5966	-0.0806693	0.978246	0.161469	0.213631
2192.03	1.9831	8.5941	-0.0729804	0.979299	0	0
2192.23	2.0286	8.58801	-0.0788743	0.979079	0.39761	-0.194104
2192.43	2.1821	8.58532	-0.0979312	0.977405	0.269424	-0.121414
2192.63	2.22083	8.58127	-0.102391	0.977208	0.180467	0.0127802
2192.83	2.24583	8.58043	-0.102831	0.977495	0.115955	0.0168881
2193.03	2.165	8.80062	-0.0839527	0.979686	0.124393	0.106457
2193.23	2.1881	8.79754	-0.0799	0.980498	0.115845	0.137951
2193.43	2.20738	8.79458	-0.0894236	0.979841	0.203358	-0.29659
2193.63	2.28359	8.76266	-0.130748	0.974671	0.559539	-0.683067
2193.83	2.38762	8.73003	-0.186971	0.965066	0.843146	-0.941133
2194.03	2.62193	8.4835	-0.290735	0.938695	0.851584	-0.958169
2194.33	2.83816	8.3723	-0.393518	0.899901	0.896345	-1
2194.53	2.9523	8.23242	-0.455061	0.8701	0.926502	-0.98383
2194.73	3.07049	8.11166	-0.505549	0.841647	0.770859	-0.909475
2194.93	3.13209	7.98084	-0.551024	0.812647	0.666463	-0.827438
2195.13	3.2025	7.89317	-0.582289	0.790694	0.654944	-0.762857
2195.33	3.23196	7.7861	-0.614606	0.766076	0.544242	-0.695244
2195.53	3.31171	7.68872	-0.642872	0.742754	0.48125	-0.64854
2195.73	3.3224	7.59751	-0.669406	0.719056	0.486518	-0.624946
2195.93	3.32738	7.50376	-0.702174	0.686934	0.486945	-0.735605
2196.13	3.36035	7.39791	-0.738962	0.646851	0.588496	-0.846317
2196.33	3.34701	7.30642	-0.768532	0.611144	0.621808	-0.862368
2196.53	3.35775	7.187	-0.81007	0.554692	0.55114	-0.836051
2196.73	3.34076	7.07899	0.84619	-0.497721	0.561568	-0.822809
2196.93	3.36007	6.95657	0.878853	-0.43755	0.489506	-0.775392
2197.13	3.30601	6.88751	0.901176	-0.389806	0.421752	-0.647707
2197.33	3.26684	6.7972	0.921854	-0.338534	0.337469	-0.584979
2197.53	3.22011	6.75687	0.934782	-0.301912	0.300268	-0.539128
2197.73	3.19364	6.69874	0.946234	-0.265261	0.243145	-0.485699
2197.93	3.15967	6.67773	0.954126	-0.237324	0.19147	-0.410419
2198.13	3.13382	6.66302	0.960439	-0.212924	0.10116	-0.288311
2198.33	3.08676	6.63695	0.964768	-0.195337	0.103217	-0.303014
2198.53	3.06848	6.62869	0.969429	-0.174079	0.10975	-0.351862
2198.73	3.04804	6.62076	0.973574	-0.152816	0.126346	-0.351708
2198.93	3.01143	6.61399	0.975489	-0.143141	0.0863585	-0.321985
2199.13	2.99321	6.60826	0.978597	-0.124289	0.14645	-0.252292
2199.33	2.96537	6.60105	0.980892	-0.108401	0.199398	-0.299812
2199.53	2.90269	6.5913	0.982285	-0.0977326	0.226086	-0.257799
2199.73	2.85662	6.58286	0.983585	-0.0867658	0.208558	-0.198835
2199.93	2.81065	6.57442	0.984567	-0.0773902	0.232776	-0.198166
2200.13	2.759	6.56883	0.985115	-0.0728117	0.235933	-0.169275
2200.33	2.71268	6.56165	0.985818	-0.0653313	0.23989	-0.156326
2200.53	2.68447	6.55766	0.986356	-0.0610606	0	0
2200.73	2.61111	6.54952	0.986748	-0.0576748	0.261426	-0.0504814
2200.93	2.58194	6.54578	0.986948	-0.0581227	0	0
2201.13	2.53395	6.53915	0.98757	-0.0500628	0.247883	-0.144695
2201.33	2.47483	6.53135	0.987584	-0.0516437	0.254369	-0.0263455
2201.53	2.46419	6.53017	0.987883	-0.0503534	0.21022	-0.11457
2201.73	2.42074	6.52542	0.988155	-0.0479821	0.213066	-0.0203192
2201.93	2.39785	6.52256	0.988413	-0.0480502	0.20057	-0.115645
2202.13	2.35398	6.51801	0.98866	-0.0457561	0.230842	-0.0229933
2202.33	2.32086	6.51469	0.988783	-0.0467497	0	0
2202.53	2.26869	6.5116	0.989182	-0.0416477	0.248439	-0.132232
2202.73	2.21529	6.50666	0.989153	-0.0430571	0.27554	-0.02132
2202.93	2.16728	6.5022	0.989288	-0.0417644	0.24122	-0.130208
2203.13	2.10305	6.49665	0.989498	-0.0377344	0.266455	-0.0181359
2203.33	2.05301	6.49255	0.989442	-0.040044	0.253194	-0.00340105
2203.53	2.02483	6.49168	0.989558	-0.0415917	0	0
2203.73	2.00313	6.49222	0.989821	-0.0409092	0.200579	-0.0840851
2203.93	1.95394	6.48795	0.989852	-0.0409448	0.251814	-0.00998779
2204.13	1.9277	6.48577	0.990111	-0.0374873	0.274114	-0.00590159
2204.33	1.86079	6.48329	0.989944	-0.040799	0.261441	-0.0160094
2204.53	1.80733	6.4788	0.989812	-0.0428669	0.397268	-0.0543949
2204.73	1.68805	6.4678	0.988979	-0.046249	0.776111	-0.0231479
2204.93	1.52662	6.45253	0.987483	-0.0536705	0.788997	-0.00622504
2205.13	1.37068	6.43456	0.985842	-0.0610485	0.780796	-0.01399
2205.33	1.21546	6.41577	0.984521	-0.0657679	0.793629	-0.0207639
2205.53	1.10311	6.4056	0.983642	-0.0677485	0.736429	-0.033657
2205.73	0.967196	6.38794	0.982824	-0.0735895	0.639723	-0.0461952
2205.93	0.845837	6.37128	0.9819	-0.0839612	0.572902	-0.0593976
2206.13	0.71997	6.3553	0.981532	-0.0864575	0.550064	-0.0902467
2206.33	0.636838	6.34234	0.981591	-0.0864555	0.445857	-0.0855296
2206.53	0.570604	6.33273	0.981583	-0.0867572	0.447705	-0.0763435
2206.73	0.4717	6.326	0.981398	-0.0889599	0.364606	-0.0786528
2206.93	0.399577	6.31625	0.981592	-0.0877189	0.352395	-0.11802
2207.13	0.341974	6.30673	0.981956	-0.0846838	0.292864	-0.119048
2207.33	0.274357	6.29263	0.982508	-0.0794328	0.16954	-0.12529
2207.53	0.228956	6.28716	0.983149	-0.0733842	0.273042	-0.109526
2207.73	0.17869	6.28112	0.983612	-0.0693898	0.254676	-0.0405568
2207.93	0.114353	6.27644	0.98395	-0.06765	0.217672	-0.100022
2208.13	0.0790783	6.27197	0.98463	-0.0619202	0.202389	-0.0874039
2208.33	0.042992	6.26774	0.985211	-0.0571374	0.179785	-0.0947763
2208.53	-0.005209	6.25937	0.985852	-0.0509813	0.174839	-0.100741
