time	x	y	orientation_x	orientation_y	orientation_z	orientation_w	linear_vel	angular_vel
282.855	-2.31494	-4.40887	0.00983496	-0.00229489	0.977516	0.210619	0.200002	-0.0504456
283.055	-2.35761	-4.40762	0.00864606	-0.00203256	0.977378	0.211315	0.192879	-0.0497818
283.255	-2.399	-4.40588	0.00739154	-0.0017458	0.977162	0.212358	0.179688	-0.0498986
283.455	-2.43164	-4.41242	0.00600994	-0.00138112	0.977446	0.211093	0.166459	-0.0483185
283.655	-2.46692	-4.4112	0.00447176	-0.00106003	0.977158	0.212465	0.156331	-0.0537367
283.855	-2.49954	-4.40991	0.00282646	-0.000686994	0.976831	0.213991	0.15094	-0.0419583
284.055	-2.50556	-4.3966	0.00150116	-0.00039405	0.976506	0.215486	0.138903	-0.0441976
284.255	-2.53481	-4.3948	0.000310509	-2.83603e-05	0.976193	0.216905	0.132338	-0.0377977
284.455	-2.56054	-4.39124	0.000258974	-7.39347e-06	0.976133	0.217174	0.122422	-0.0136308
284.655	-2.61005	-4.40672	7.03891e-05	6.91949e-05	0.976696	0.214628	0.118006	0
284.855	-2.62985	-4.40251	-0.000481638	0.000124022	0.976861	0.213875	0.100392	0
285.055	-2.64832	-4.39853	-0.000481387	0.000104892	0.977037	0.21307	0.0979002	0
285.255	-2.6668	-4.38831	-0.000510565	0.000161549	0.977052	0.212998	0.0998198	-0.0563969
285.455	-2.68517	-4.38415	-0.000517668	0.000156472	0.977263	0.212028	0.101155	0.015517
285.655	-2.70367	-4.37991	-0.000531705	0.000168344	0.977692	0.210043	0.105184	0.0294132
285.855	-2.6945	-4.37223	-0.000496709	0.00016324	0.977679	0.210103	0.0982882	-0.0915002
286.055	-2.7123	-4.36756	-0.00051777	0.000132932	0.976086	0.217385	0.105049	-0.0747501
286.255	-2.72975	-4.36136	-0.000584686	0.000191293	0.975305	0.220861	0.100568	-0.0536411
286.455	-2.73834	-4.39853	-0.000513732	0.000173205	0.973564	0.228416	0.111882	-0.101306
286.655	-2.75716	-4.3936	-0.000524046	0.000152957	0.971512	0.236991	0.11005	-0.0978066
286.856	-2.77527	-4.38904	-0.000488288	0.000171365	0.969431	0.245365	0.0930661	-0.106874
287.055	-2.79733	-4.38039	-0.000481721	0.000109348	0.966669	0.256031	0.102173	-0.0987275
287.255	-2.81508	-4.3756	-0.000474703	0.000125217	0.964572	0.263821	0.0849777	-0.103886
287.456	-2.83122	-4.37114	-0.000483301	0.000182331	0.962363	0.271767	0.0832473	-0.134806
287.655	-2.83494	-4.3664	-0.000493456	0.000166441	0.960841	0.277101	0.0740745	-0.115728
287.855	-2.84737	-4.3623	-0.000460754	8.46765e-05	0.958303	0.285752	0.0712829	-0.107196
288.055	-2.85417	-4.35991	-0.00035508	0.00012993	0.956753	0.290902	0	0
288.255	-2.86233	-4.3246	-0.000532306	0.000195595	0.957989	0.286804	0.0212721	0.104101
288.455	-2.86477	-4.32226	-0.00053132	0.000160244	0.960264	0.279092	0.0241253	0.10398
288.655	-2.87065	-4.32168	-0.000439279	8.54889e-05	0.962459	0.271428	0.0215096	0.113701
288.855	-2.90835	-4.34254	-0.000428014	8.94784e-05	0.965118	0.261816	0.0178194	0.112395
289.055	-2.91008	-4.34106	-0.000449098	8.80329e-05	0.966804	0.25552	0.0171369	0.105611
289.255	-2.91218	-4.33913	-0.00047742	0.000141422	0.968964	0.247202	0.0197772	0.108215
289.455	-2.90729	-4.34541	-0.000517554	0.000136847	0.971234	0.238125	0.0166673	0.113234
289.655	-2.90933	-4.34382	-0.000475643	8.52459e-05	0.973166	0.230104	0.0397915	0.101605
289.855	-2.91326	-4.3413	-0.000444434	0.000108541	0.974956	0.222398	0.010695	0.104517
290.055	-2.91316	-4.31842	-0.000525291	0.000128666	0.975757	0.218857	0.033258	0.114365
290.255	-2.91488	-4.31711	-0.000467356	0.000122864	0.977478	0.211037	0.0100149	0.102362
290.455	-2.91651	-4.31577	-0.000524267	0.000129052	0.979145	0.203163	0.0328951	0.105868
290.655	-2.92097	-4.32541	-0.000449892	0.000123498	0.981046	0.193775	0.00824916	0.1117
290.855	-2.92194	-4.3247	-0.000428551	8.39837e-05	0.982605	0.185708	0.00721812	0.104891
291.055	-2.92293	-4.32401	-0.000400273	3.05214e-05	0.9841	0.177617	0.00719694	0.104789
291.255	-2.91904	-4.31047	-0.000462339	0.000109344	0.985827	0.167766	0.00646915	0.100034
291.455	-2.92201	-4.30874	-0.000492606	6.31862e-05	0.987144	0.159833	0.0289982	0.101399
291.655	-2.92236	-4.30846	-0.000375766	3.13295e-05	0.988165	0.153392	0.00222658	0.109781
291.855	-2.92932	-4.28531	-0.000330495	-2.44031e-05	0.988533	0.151005	0.0265621	0.113068
292.055	-2.93149	-4.28445	-0.000433425	7.09812e-05	0.989724	0.142989	0.0241507	0.103891
292.255	-2.93378	-4.2834	-0.000468557	4.8806e-05	0.990829	0.135124	0	0.115052
292.455	-2.9347	-4.28543	-0.000295865	8.3888e-05	0.991587	0.129443	0	0.102582
292.655	-2.93476	-4.28514	-0.000196276	8.53492e-05	0.992695	0.120653	0	0.111137
292.855	-2.93503	-4.28468	-0.000250461	6.52788e-05	0.993921	0.110093	0	0.124465
293.055	-2.9383	-4.27688	-0.000442601	2.77849e-05	0.994837	0.101487	0.0215088	0.102418
293.255	-2.9406	-4.27562	-0.000498017	5.1056e-05	0.995706	0.0925666	0.0209782	0.113741
293.455	-2.94353	-4.27462	-0.000469186	2.88251e-05	0.996447	0.0842215	0.0201664	0.106626
293.655	-2.93254	-4.25736	-0.000559021	4.08092e-06	0.997517	0.070421	0.0187075	0.11508
293.855	-2.93514	-4.25651	-0.000456506	5.12568e-06	0.998071	0.0620856	0.0166468	0.108173
294.055	-2.93946	-4.27208	-0.00046553	2.57695e-05	0.998579	0.0532853	0.0165297	0.106144
294.255	-2.94128	-4.27159	-0.000435887	2.21622e-05	0.998876	0.0474036	0.0163938	0.11286
294.455	-2.94358	-4.27098	-0.000435424	2.76704e-05	0.999219	0.039516	0.0136374	0.115646
294.656	-2.95585	-4.27866	-0.00039433	4.39358e-05	0.999572	0.0292597	0.0129365	0.100011
294.855	-2.95772	-4.27816	-0.000387169	2.37818e-05	0.999774	0.0212782	0.0128971	0.103559
295.055	-2.95957	-4.27766	-0.000391441	3.15504e-05	0.999909	0.0134713	0.0129047	0.104293
295.255	-2.96034	-4.27649	-0.000361083	-4.90234e-05	0.99998	0.00625018	0.0101777	0.103447
295.455	-2.9614	-4.27585	-0.0003847	-3.04026e-05	0.999999	-0.00140993	0.0101284	0.102147
295.655	-2.96276	-4.2754	-0.000385012	-4.46421e-05	0.999957	-0.00930378	0.0098108	0.112556
295.855	-2.96768	-4.24267	-0.000365353	2.1467e-05	0.999956	-0.00932925	0.0105814	0.101381
296.055	-2.97278	-4.23868	-0.000530287	-7.06127e-05	0.999868	-0.016227	0.0148283	0.102764
296.255	-2.98085	-4.23847	-0.00051177	-9.33604e-05	0.999706	-0.0242375	0.0626235	0.114398
296.455	-2.98279	-4.24472	-0.000513535	-0.000111931	0.99942	-0.0340527	0.0412324	0.100539
296.655	-2.98981	-4.24479	-0.000491828	-0.000113447	0.999198	-0.0400291	0.064052	0.104359
296.855	-3.00093	-4.245	-0.000484769	-8.49964e-05	0.998851	-0.0479148	0.0640047	0.112626
297.055	-2.99305	-4.24439	-0.000551149	-0.000108409	0.998317	-0.0579861	0.0599748	0.102849
297.255	-3.00408	-4.24513	-0.000560353	-0.000117876	0.997812	-0.0661107	0.0641127	0.109188
297.455	-3.01495	-4.24602	-0.000585438	-0.000142362	0.997258	-0.0740006	0.0592854	0.100343
297.655	-3.03153	-4.258	-0.000292889	-5.11225e-05	0.996889	-0.0788201	0.0546323	-0.103751
297.855	-3.039	-4.25924	-0.000105867	5.40969e-05	0.998195	-0.060053	0.0528931	-0.369055
298.055	-3.053	-4.26104	-0.00011406	2.87262e-05	0.999585	-0.0288032	0.111266	-0.443781
298.255	-3.09077	-4.26872	0.000242079	-2.28436e-05	0.999964	0.00853479	0.163783	-0.492979
298.455	-3.12451	-4.26825	0.000300901	-3.98005e-05	0.999018	0.0442996	0.212781	-0.498119
298.655	-3.16593	-4.26392	0.000367514	1.54276e-05	0.996986	0.0775746	0.229231	-0.476905
298.855	-3.19195	-4.25938	0.000335578	-1.00717e-05	0.994487	0.104857	0.235942	-0.483492
299.055	-3.24248	-4.24737	0.000463027	-8.09158e-05	0.990039	0.140789	0.299491	-0.506987
299.255	-3.28855	-4.23859	0.000506605	-6.3364e-05	0.985238	0.171188	0.345554	-0.510122
299.455	-3.36119	-4.22944	0.000670306	-0.00010101	0.976495	0.21554	0.364969	-0.494657
299.655	-3.4256	-4.19813	0.000898511	-0.000187553	0.966264	0.257553	0.382863	-0.477675
299.855	-3.4968	-4.1495	0.0011739	-0.000335848	0.954295	0.298862	0.394368	-0.450816
300.055	-3.56809	-4.09223	0.00153346	-0.000536203	0.941594	0.336746	0.418008	-0.448539
300.255	-3.63021	-4.03889	0.00201164	-0.000833533	0.928845	0.370463	0.438184	-0.420888
300.455	-3.6764	-3.99966	0.00265757	-0.00120217	0.918798	0.394717	0.464366	-0.416837
300.655	-3.73881	-3.9316	0.00354489	-0.0017374	0.906302	0.422613	0.478787	-0.397513
300.855	-3.79712	-3.85886	0.00437774	-0.00233332	0.89403	0.44798	0.457374	-0.388886
301.055	-3.85061	-3.76772	0.00510206	-0.00289559	0.881192	0.472721	0.430427	-0.370196
301.255	-3.89024	-3.7048	0.00518825	-0.00310814	0.869541	0.493823	0.394921	-0.336357
301.455	-3.92207	-3.64851	0.00489139	-0.00309803	0.857897	0.513789	0.348401	-0.344246
301.655	-3.90388	-3.59312	0.00505706	-0.00333818	0.848921	0.528485	0.410224	-0.327259
301.855	-3.90911	-3.58217	0.00357234	-0.00232638	0.844859	0.534972	0.11521	-0.257889
302.055	-3.9165	-3.5629	0.00185908	-0.0013061	0.837434	0.546534	0.175371	-0.297978
302.255	-3.92337	-3.53874	0.000648486	-0.000553667	0.830732	0.556672	0.231136	-0.277598
302.455	-3.94067	-3.49265	0.000272762	-0.000169421	0.821025	0.570893	0.280361	-0.29512
302.655	-3.95922	-3.44082	0.000300452	-0.000302496	0.809253	0.58746	0.296358	-0.288068
302.855	-3.9758	-3.38206	0.00034557	-0.00044137	0.799463	0.600715	0.349879	-0.24655
303.055	-3.99283	-3.30961	0.000635883	-0.000673408	0.793003	0.609217	0.403619	-0.242857
303.255	-4.00552	-3.23726	0.00123392	-0.00111695	0.790271	0.612756	0.408372	-0.239383
303.455	-4.01723	-3.16	0.00178163	-0.00153618	0.784606	0.61999	0.411196	-0.221114
303.655	-4.02786	-3.07343	0.00263797	-0.00225141	0.777712	0.628612	0.467038	-0.226948
303.856	-4.00305	-3.00427	0.00327353	-0.00271697	0.778008	0.62824	0.41759	-0.212089
304.055	-4.01028	-2.9153	0.00422898	-0.00355197	0.770185	0.637796	0.473895	-0.195713
304.255	-4.01724	-2.81408	0.00559133	-0.00483006	0.761868	0.64769	0.535359	-0.218767
304.455	-4.02849	-2.75666	0.00587401	-0.00513013	0.751396	0.659805	0	0
304.655	-4.02976	-2.7466	0.00398343	-0.00334377	0.752591	0.658468	0.0590463	0.109253
304.855	-4.03249	-2.72503	0.0022894	-0.00203247	0.750469	0.660899	0.137358	-0.16261
305.055	-4.02521	-2.6912	0.00118168	-0.00109432	0.745763	0.66621	0.207836	-0.183215
305.255	-4.02923	-2.64409	0.000576789	-0.000568944	0.738621	0.674121	0.26585	-0.213417
305.456	-4.03283	-2.58655	0.000383153	-0.000402772	0.730464	0.682951	0.324138	-0.220015
305.655	-4.04022	-2.5389	0.000589549	-0.00059245	0.726859	0.686786	0.367025	-0.24123
305.855	-4.0447	-2.46836	0.00118038	-0.00114731	0.718689	0.69533	0.423375	-0.238511
306.055	-4.0463	-2.38076	0.0021734	-0.00206129	0.708374	0.70583	0.471268	-0.200771
306.255	-4.04316	-2.36715	0.00234098	-0.00226477	0.704128	0.710065	0.315701	-0.226799
306.455	-4.04242	-2.32426	0.00164034	-0.00163767	0.694507	0.719482	0.266163	-0.244572
306.655	-4.03993	-2.26631	0.00154271	-0.00150465	0.682487	0.730894	0.335023	-0.221259
306.855	-4.03595	-2.2178	0.00180447	-0.00183935	0.673625	0.739069	0.401404	-0.236321
307.055	-4.03401	-2.19463	0.000589384	-0.000368733	0.67041	0.74199	0.0286947	0.103312
307.255	-4.03319	-2.18305	-0.00015983	0.000160435	0.673056	0.739592	0.0787249	0.104999
307.455	-4.03135	-2.16391	2.14852e-05	6.32914e-05	0.666796	0.745241	0.141433	-0.178432
307.655	-4.02874	-2.13277	7.67068e-05	-0.000103681	0.653342	0.757063	0.193893	-0.210434
307.855	-4.02687	-2.11246	-8.382e-05	0.000144527	0.64662	0.762813	0.172196	-0.17936
308.055	-4.04191	-2.06481	0.000134827	-7.63154e-05	0.630736	0.775997	0.196919	-0.192424
308.255	-4.04035	-2.05676	-0.000251706	0.000296677	0.631021	0.775766	0.056394	0.110876
308.455	-4.03826	-2.04736	-0.00037194	0.00034091	0.637436	0.770503	0.0311424	0.103332
308.655	-4.02941	-2.05388	-0.000437025	0.000372225	0.648196	0.761473	0.036407	0.11178
308.855	-4.02795	-2.04654	-0.000409314	0.000354765	0.654089	0.756418	0.0508591	0.100651
309.055	-4.02578	-2.02707	-0.000104601	0.00016584	0.657696	0.753283	0.104084	0.0674105
309.255	-4.01365	-1.93159	-0.000139851	0.000205551	0.633995	0.773337	0.0631835	-0.162734
309.455	-4.01168	-1.9169	3.49461e-06	8.71157e-05	0.624354	0.781142	0.136795	-0.213982
309.655	-4.00625	-1.88835	3.79762e-05	-4.42481e-05	0.608243	0.793751	0.180923	-0.213409
309.855	-4.0096	-1.89029	-6.77681e-05	0.000143223	0.604653	0.796489	0.0431546	-0.13051
310.055	-4.00821	-1.88319	-0.000101039	0.000183299	0.596826	0.802371	0.0310835	-0.113456
310.255	-4.0064	-1.87491	-0.000155784	0.000162747	0.588531	0.808475	0.0388043	-0.141512
310.455	-4.02626	-1.9303	-0.000214293	0.000118336	0.591271	0.806473	0.056482	-0.159143
310.655	-4.0226	-1.914	-0.000102235	0.000187371	0.580449	0.814297	0.128831	-0.157706
310.855	-4.01529	-1.88675	3.63925e-05	-2.54699e-05	0.566699	0.823925	0.184888	-0.146168
311.055	-3.97834	-1.77117	0.000119798	-0.000129632	0.538806	0.84243	0.24327	-0.153145
311.255	-3.95879	-1.72288	0.000261397	-0.000205088	0.523886	0.851788	0.303029	-0.151366
311.455	-3.92976	-1.66566	0.000357877	-0.000263836	0.506635	0.862161	0.36093	-0.202783
311.655	-3.8351	-1.60516	0.000487018	-0.000494495	0.488422	0.872607	0.413861	-0.264668
311.855	-3.7964	-1.52732	0.000757936	-0.00122588	0.462461	0.886638	0.469587	-0.333637
312.055	-3.75102	-1.46446	0.00112089	-0.00205293	0.444672	0.895691	0.501839	-0.289315
312.255	-3.69155	-1.38612	0.00159274	-0.0032532	0.422576	0.90632	0.519159	-0.262813
312.455	-3.62476	-1.30709	0.00209452	-0.00464321	0.402188	0.915543	0.542105	-0.261584
312.655	-3.62442	-1.2265	0.00264129	-0.00626582	0.383034	0.923709	0.568381	-0.282856
312.855	-3.54336	-1.14756	0.00313601	-0.0080818	0.362247	0.932042	0.595576	-0.330934
313.055	-3.45503	-1.06954	0.00361427	-0.0101401	0.341279	0.939901	0.620037	-0.252717
313.255	-3.37428	-0.992347	0.00404309	-0.0123904	0.322427	0.946504	0.644311	-0.31321
313.455	-3.27114	-0.916071	0.00449078	-0.0149279	0.304298	0.952449	0.67432	-0.290103
313.655	-3.23754	-0.892644	0.00408076	-0.0137074	0.294253	0.955621	0.254307	-0.225982
313.855	-3.19534	-0.872505	0.00361038	-0.0127167	0.282632	0.959137	0.277119	-0.206883
314.055	-3.14525	-0.84139	0.00327385	-0.0121855	0.270224	0.962715	0.327016	-0.230638
314.255	-3.02084	-0.798637	0.00305593	-0.0120922	0.257353	0.966237	0.37488	-0.210296
314.455	-2.95245	-0.761177	0.00298122	-0.0124014	0.247902	0.968701	0.420251	-0.209003
314.655	-2.89677	-0.731952	0.00299829	-0.0129023	0.240909	0.970457	0.449185	-0.197136
314.856	-2.83818	-0.69491	0.00305448	-0.0137066	0.23373	0.9722	0.471154	-0.187744
315.055	-2.79248	-0.659238	0.00320277	-0.0147974	0.228712	0.973376	0.511219	-0.197054
315.255	-2.69829	-0.619347	0.00338787	-0.016198	0.222387	0.974818	0.510891	-0.19527
315.455	-2.57222	-0.582497	0.00354197	-0.0174249	0.215432	0.976357	0.458296	-0.176755
315.655	-2.46003	-0.552295	0.00360764	-0.0183796	0.208854	0.977767	0.484136	-0.214151
315.855	-2.37158	-0.526997	0.00367362	-0.019295	0.201636	0.979264	0.445448	-0.200834
316.055	-2.27624	-0.48938	0.00384578	-0.0197567	0.202497	0.979076	0.398138	-0.169402
316.255	-2.20072	-0.474398	0.00378652	-0.0200526	0.194846	0.980621	0.367856	-0.145915
316.455	-2.12695	-0.462429	0.00369436	-0.0202787	0.187664	0.982017	0.360978	-0.142195
316.655	-2.10931	-0.46114	0.00348545	-0.0205025	0.175257	0.984303	0.367585	-0.138721
316.855	-2.03753	-0.453879	0.00341594	-0.020663	0.16887	0.985416	0.340577	-0.0820559
317.055	-1.98431	-0.449067	0.00332024	-0.0207177	0.164325	0.986183	0.349979	-0.0856824
317.256	-2.0166	-0.511707	0.00334374	-0.0210098	0.163663	0.986287	0.36757	-0.109063
317.456	-1.94117	-0.504493	0.0032662	-0.0214025	0.156826	0.987389	0.373675	-0.0876003
317.655	-1.86661	-0.498223	0.00319468	-0.0217666	0.150721	0.988332	0.367038	-0.0843249
317.855	-1.82757	-0.502042	0.00342887	-0.0222312	0.158716	0.987068	0.410428	-0.107289
318.055	-1.746	-0.492678	0.00340113	-0.0229699	0.152216	0.988074	0.397549	-0.0797523
318.255	-1.66075	-0.482975	0.00333573	-0.023912	0.145231	0.989103	0.440377	-0.115522
318.455	-1.55022	-0.478319	0.00337776	-0.0251011	0.1402	0.989799	0.461139	-0.087841
318.655	-1.46018	-0.468659	0.00341866	-0.0262899	0.134992	0.990492	0.443478	-0.0542201
318.855	-1.37176	-0.459685	0.00344273	-0.0274078	0.130906	0.99101	0.448265	-0.0478173
319.056	-1.33796	-0.457717	0.00348398	-0.0285596	0.127675	0.991399	0.450358	-0.0458863
319.256	-1.24578	-0.447989	0.0035171	-0.029877	0.123926	0.991835	0.472747	-0.0441907
319.455	-1.04442	-0.432817	0.00351728	-0.0313067	0.11902	0.992392	0.473687	-0.0557248
319.655	-0.970537	-0.424966	0.00354948	-0.0326217	0.115958	0.992712	0.493949	-0.0483952
319.855	-0.87137	-0.414745	0.00359024	-0.0343026	0.112091	0.993099	0.519457	-0.064336
320.055	-0.815318	-0.40835	0.00367634	-0.036127	0.109057	0.993372	0.499212	-0.0370814
320.255	-0.78867	-0.404514	0.00373738	-0.0379313	0.10664	0.993567	0.515948	-0.0468508
320.456	-0.685218	-0.394312	0.0038674	-0.0397325	0.103483	0.99383	0.533724	-0.0379212
320.655	-0.596549	-0.38724	0.00393176	-0.0417779	0.0998753	0.994115	0.546742	-0.0374373
320.855	-0.499686	-0.379042	0.00401552	-0.0438758	0.0965123	0.994356	0.561767	-0.0380434
321.055	-0.387007	-0.368076	0.00410241	-0.046155	0.0933539	0.994554	0.573177	-0.0397679
321.255	-0.274446	-0.36893	0.00419852	-0.0485875	0.0899803	0.994749	0.581999	-0.0189098
321.455	-0.156484	-0.357657	0.00433575	-0.0511317	0.0877758	0.994818	0.594309	-0.0150837
321.655	-0.0389658	-0.346527	0.0044931	-0.0536503	0.0860924	0.994831	0.590143	-0.0117028
321.855	0.0518916	-0.356645	0.00495378	-0.056202	0.0900097	0.994342	0.604588	-0.0237183
322.055	0.170874	-0.343978	0.00512526	-0.0588044	0.0883965	0.994335	0.593673	-0.00858946
322.255	0.260715	-0.334392	0.00522318	-0.0607015	0.0870801	0.994337	0.597289	-0.00990982
322.455	0.359538	-0.331173	0.0053171	-0.0633744	0.0844918	0.994393	0.608397	-0.00785213
322.655	0.48021	-0.318753	0.00548495	-0.0660721	0.0831559	0.994329	0.597654	-0.00748443
322.855	0.600103	-0.306526	0.0056509	-0.0687347	0.0819978	0.994243	0.609176	-0.0161086
323.055	0.687054	-0.31536	0.00612021	-0.0713364	0.0849328	0.993811	0.567025	-0.00141017
323.255	0.799066	-0.303457	0.00626234	-0.0736066	0.0838772	0.993734	0.529341	0
323.455	0.90441	-0.292501	0.00638244	-0.0755389	0.0829903	0.993663	0.493415	-0.000146846
323.655	1.13112	-0.327626	0.00431295	-0.0771876	0.0551993	0.995478	0.476965	-0.00161549
323.855	1.22542	-0.32045	0.00443131	-0.0785333	0.0553639	0.995363	0.449062	-0.00773506
324.055	1.30825	-0.311326	0.00450695	-0.079356	0.0556697	0.99528	0.383512	-0.00648526
324.255	1.3875	-0.30425	0.00453634	-0.0799448	0.0558861	0.995221	0.392321	-0.0250203
324.455	1.46363	-0.29711	0.00461171	-0.0803677	0.0561817	0.99517	0.381909	-0.0211726
324.655	1.53078	-0.301903	0.00474464	-0.0804263	0.0577554	0.995075	0.325293	-0.018799
324.855	1.57907	-0.297028	0.00476403	-0.0803578	0.0579652	0.995068	0.325131	-0.0211054
325.055	1.64168	-0.290856	0.00473457	-0.080094	0.0578831	0.995094	0.286767	-0.0106978
325.255	1.69991	-0.305262	0.00501474	-0.0795583	0.0616683	0.994908	0.283254	-0.0109645
325.455	1.75457	-0.299608	0.00497359	-0.0788978	0.0616742	0.994961	0.283346	-0.0215458
325.655	1.80715	-0.293734	0.00488629	-0.0781325	0.0613279	0.995043	0.265818	-0.0269188
325.855	1.85358	-0.285529	0.00471837	-0.0771373	0.0599563	0.995205	0.230564	-0.0255663
326.055	1.89749	-0.280477	0.00460376	-0.0759365	0.0595094	0.995325	0.217082	-0.0281083
326.255	1.94047	-0.275695	0.00446475	-0.0746926	0.0587761	0.995463	0.202054	-0.0311533
326.455	1.95257	-0.270751	0.0043135	-0.0732279	0.0580735	0.995614	0.190187	-0.0351211
326.655	1.98994	-0.26662	0.00412378	-0.0717104	0.0568349	0.995796	0.175542	-0.0356929
326.855	2.02415	-0.262465	0.00387773	-0.0700039	0.0547828	0.996034	0.149841	-0.0222146
327.056	2.06527	-0.25087	0.00304565	-0.0682062	0.0444797	0.996675	0.15377	-0.033309
327.255	2.08721	-0.249068	0.00289182	-0.0667347	0.0432887	0.996827	0.145078	-0.0327616
327.455	2.11596	-0.246759	0.00271425	-0.0647977	0.0421604	0.997004	0.15312	-0.0326736
327.655	2.15743	-0.233597	0.00227551	-0.0628694	0.0368533	0.997339	0.145512	-0.0325414
327.855	2.18566	-0.231659	0.00210803	-0.060914	0.0356541	0.997504	0.118139	-0.0329423
328.055	2.22405	-0.224637	0.00136589	-0.058774	0.024714	0.997964	0.110913	-0.0185713
328.255	2.24655	-0.22364	0.00123034	-0.0565424	0.0237521	0.998117	0.120058	-0.0177647
328.455	2.26912	-0.222691	0.00110128	-0.0543207	0.0228594	0.998261	0.112202	-0.0311095
328.655	2.29157	-0.242665	0.00112324	-0.052029	0.024685	0.99834	0.104837	-0.0169016
328.855	2.31313	-0.241636	0.00104414	-0.0497698	0.024864	0.998451	0.119818	-0.0229119
329.055	2.33092	-0.240749	0.00112904	-0.0473136	0.0271211	0.998511	0.0692064	0.111428
329.255	2.35646	-0.23333	0.00117984	-0.0449913	0.0306375	0.998517	0.0969769	0.100458
329.455	2.37244	-0.232047	0.00143288	-0.0424197	0.0377333	0.998386	0.0794641	0.108645
