time	x	y	orientation_z	orientation_w	linear_vel	angular_vel
1.7453e+09	5.06571	0.427372	0.999641	-0.0268097	0.93178	-0.0433101
1.7453e+09	4.89495	0.421394	0.999952	-0.00976906	0.961229	0.0287459
1.7453e+09	4.58745	0.41042	0.999959	-0.00906277	0.934302	0.0581562
1.7453e+09	4.40769	0.40512	0.999761	-0.0218498	0.917657	0.0498669
1.7453e+09	4.25942	0.391771	0.999277	-0.0380284	0.847766	0.0318649
1.7453e+09	3.99252	0.367878	0.998674	-0.0514801	0.922607	0.0306838
1.7453e+09	3.70998	0.329441	0.998794	-0.0491063	0.942737	0.0644261
1.7453e+09	3.53028	0.311728	0.998794	-0.0491063	0.928635	0.0770677
1.7453e+09	3.33711	0.310612	0.998522	-0.0543482	0.829444	0.0915897
1.7453e+09	3.08119	0.279824	0.997712	-0.0676013	0.920743	0.163081
1.7453e+09	2.91995	0.103069	0.994119	-0.108295	0.810958	0.0320045
1.7453e+09	2.67106	0.0452754	0.993523	-0.113631	0.718207	-0.220714
1.7453e+09	2.46916	0.0061506	0.996722	-0.0808966	0.506839	-0.237712
1.7453e+09	2.32532	0.0171546	0.999422	-0.0340009	0.356048	-0.161668
1.7453e+09	2.26323	0.0143485	0.999958	-0.0091571	0.279654	0.0167801
1.7453e+09	2.16765	-0.046936	0.999998	-0.00203526	0.187147	-0.377216
1.7453e+09	2.13394	-0.047063	0.999998	0.00204923	0.150814	-0.474551
1.7453e+09	2.10112	-0.012807	0.999532	0.0306035	0.109658	-0.138317
1.7453e+09	2.08092	-0.0107901	0.997373	0.0724338	0	0
1.7453e+09	2.07019	0.0319215	0.996723	0.0808927	0	0
1.7453e+09	2.07608	0.0310245	0.997584	0.0694711	0	0
1.7453e+09	2.03994	-0.00166788	0.997366	0.0725283	0	0
1.7453e+09	2.03541	-0.0202041	0.997373	0.0724431	0	0
1.7453e+09	2.03541	-0.0202041	0.997373	0.0724431	0	0
1.7453e+09	2.03549	9.22951e-05	0.997366	0.072531	0	0
1.7453e+09	2.03549	9.22951e-05	0.997366	0.072531	0	0
1.7453e+09	2.03549	-0.0092827	0.997366	0.072531	0	0
1.7453e+09	2.03531	-0.00925686	0.997484	0.0708852	0.034223	3.91492
1.7453e+09	2.03113	-0.0226574	0.999892	0.0146888	0.0726212	4.61888
1.7453e+09	2.00919	-0.0250252	0.991969	-0.126478	0.192962	4.47334
1.7453e+09	1.98247	-0.0354732	0.968647	-0.248443	0.0367974	3.7229
1.7453e+09	2.005	0.0390268	0.935277	-0.353916	0.102001	3.48089
1.7453e+09	1.9932	0.0262402	0.889349	-0.45723	0.185873	3.37177
1.7453e+09	1.94349	-0.0686303	-0.829089	0.559117	0.230783	2.95309
1.7453e+09	1.93065	-0.111123	-0.771599	0.636109	0.272256	2.86906
1.7453e+09	1.90905	-0.207906	-0.671741	0.740786	0.360718	2.42442
1.7453e+09	1.92301	-0.281653	-0.593345	0.804948	0.362626	0.406148
1.7453e+09	1.95464	-0.365226	-0.507628	0.861576	0.443582	2.18357
1.7453e+09	2.028	-0.471915	-0.385307	0.922788	0.530137	1.79669
1.7453e+09	2.15789	-0.570898	-0.244242	0.969714	0.601216	1.36507
1.7453e+09	2.32471	-0.645284	-0.0969141	0.995293	0.618549	1.02235
1.7453e+09	2.49259	-0.659902	0.0321859	0.999482	0.795334	0.170886
1.7453e+09	2.60429	-0.647183	0.0722492	0.997387	0.879743	0.00856783
1.7453e+09	2.87413	-0.601978	0.0945931	0.995516	0.814512	0.189105
1.7453e+09	3.14265	-0.592769	0.0960457	0.995377	0.723284	0.185212
1.7453e+09	3.38193	-0.506343	0.101894	0.994795	0.836177	0.155798
1.7453e+09	3.5472	-0.401631	0.126615	0.991952	0.80985	-0.0660982
1.7453e+09	3.7942	-0.335657	0.128819	0.991668	0.856343	-0.18862
1.7453e+09	3.89879	-0.178428	0.183517	0.983017	0.829304	-0.556183
1.7453e+09	4.06066	-0.119261	0.157	0.987599	0.847989	-0.304207
1.7453e+09	4.3835	0.0075645	0.0891784	0.996016	0.778745	-0.154609
1.7453e+09	4.62155	0.0389911	0.0447615	0.998998	0.811996	-0.178129
1.7453e+09	4.74822	0.0474471	0.0325137	0.999471	0.860281	-0.148518
1.7453e+09	5.01435	0.0603995	0.0173383	0.99985	0.832101	-0.0297813
1.7453e+09	5.17806	0.0306269	0.0191626	0.999816	0.856132	-0.00418824
1.7453e+09	5.46795	0.0474317	0.0197313	0.999805	0.863363	-0.0709338
1.7453e+09	5.69401	0.06572	0.0174537	0.999848	0.799806	-0.123785
1.7453e+09	5.95944	0.0718557	0.00451595	0.99999	0.858479	-0.0131763
1.7453e+09	6.06378	0.00697295	0.000538495	1	0.923038	0.0994354
1.7453e+09	6.24484	0.00661326	-0.00147012	0.999999	0.929986	0.171424
1.7453e+09	6.56167	0.0242769	0.0201788	0.999796	0.777047	0.211191
1.7453e+09	6.73082	0.0342207	0.0422282	0.999108	0.870841	0.269072
1.7453e+09	6.90847	0.0556288	0.0701335	0.997538	0.767979	0.315723
1.7453e+09	7.15243	0.100684	0.114162	0.993462	0.521625	0.311853
1.7453e+09	7.28686	0.096055	0.149037	0.988832	0.382296	0.461008
1.7453e+09	7.37113	0.126293	0.201846	0.979417	0.28981	0.438659
1.7453e+09	7.48569	0.154922	0.263758	0.964589	0.187764	0.658727
1.7453e+09	7.5172	0.175261	0.312081	0.950055	0.149823	0.685692
1.7453e+09	7.5423	0.229216	0.380631	0.924727	0	0
1.7453e+09	7.55296	0.240682	0.441859	0.897084	0	0
1.7453e+09	7.52194	0.198618	0.426391	0.904539	0.114093	0.179951
1.7453e+09	7.52346	0.200398	0.420868	0.907122	0.116659	0.21625
1.7453e+09	7.59025	0.217376	0.458453	0.888718	0	0
1.7453e+09	7.60605	0.250592	0.507778	0.861488	0	0
1.7453e+09	7.60945	0.275365	0.529616	0.848237	0	0
1.7453e+09	7.58275	0.275941	0.52098	0.853569	0	0
1.7453e+09	7.59179	0.274034	0.52583	0.85059	0	0
1.7453e+09	7.60425	0.269877	0.532457	0.846457	0	0
1.7453e+09	7.60391	0.269036	0.530601	0.847621	0.209603	3.2121
1.7453e+09	7.61221	0.294675	0.596277	0.802779	0.214228	3.16496
1.7453e+09	7.62126	0.356623	0.71089	0.703303	0.293393	2.70382
1.7453e+09	7.61375	0.41736	0.790403	0.612588	0.317414	2.36925
1.7453e+09	7.59238	0.533531	0.862204	0.506562	0.440078	1.97336
1.7453e+09	7.56243	0.616609	0.908239	0.418452	0.463219	1.66919
1.7453e+09	7.45055	0.714987	0.958488	0.285131	0.597327	1.11448
1.7453e+09	7.30967	0.815857	0.990076	0.140535	0.749033	0.659171
