time	x	y	orientation_x	orientation_y	orientation_z	orientation_w	linear_vel	angular_vel
291.221	1.21475	-4.54238	1.82492e-05	0.000321515	0.0771328	0.997021	0.00310537	-0.117229
291.421	1.21763	-4.54174	1.59867e-05	0.000379209	0.0684689	0.997653	0.0210141	-0.115451
291.621	1.22077	-4.541	-1.14164e-05	0.000363025	0.059351	0.998237	0.0204506	-0.112793
291.821	1.23697	-4.54324	5.29795e-05	0.000345705	0.0523255	0.99863	0.0203807	-0.12975
292.021	1.23981	-4.54261	7.36676e-05	0.000306441	0.042526	0.999095	0.01706	-0.121405
292.221	1.24222	-4.54222	3.89178e-05	0.000353101	0.0339085	0.999425	0.0163236	-0.104669
292.421	1.23832	-4.52942	4.56464e-05	0.000358097	0.022726	0.999742	0.0163184	-0.110541
292.621	1.23999	-4.52903	3.8967e-05	0.000361948	0.0135043	0.999909	0.0154868	-0.125908
292.821	1.24111	-4.52897	5.19017e-05	0.000382507	0.00678053	0.999977	0.0134036	-0.115675
293.021	1.24887	-4.53502	-2.35898e-05	0.00037222	-0.000959059	0.999999	0.0126201	-0.116495
293.221	1.25068	-4.53492	-3.4675e-07	0.000366029	-0.00982925	0.999952	0.0129149	-0.111
293.421	1.23381	-4.52959	4.53993e-05	0.000390184	-0.0223484	0.99975	0.02345	-0.110072
293.621	1.23647	-4.52944	5.56144e-05	0.000378032	-0.0309209	0.999522	0.0215225	-0.109377
293.821	1.24095	-4.52952	5.45438e-05	0.000458592	-0.0393201	0.999227	0.024306	-0.105414
294.021	1.25118	-4.53167	6.43806e-05	0.00048006	-0.0468923	0.9989	0.0424996	-0.111803
294.221	1.25789	-4.53204	5.56113e-05	0.000460926	-0.0547266	0.998501	0.0379087	-0.101965
294.421	1.26609	-4.53255	4.14662e-05	0.000456395	-0.0623391	0.998055	0.0390846	-0.0999583
294.621	1.27272	-4.53112	7.29795e-05	0.000518819	-0.0694699	0.997584	0.0574707	-0.110338
294.821	1.28104	-4.5312	7.67654e-05	0.000516152	-0.0769195	0.997037	0.0555899	-0.113985
295.021	1.28978	-4.53211	4.48231e-05	0.000470879	-0.0843414	0.996437	0.0499746	-0.100536
295.221	1.30176	-4.53577	7.80506e-05	0.000488509	-0.0923604	0.995726	0.0469004	-0.107483
295.421	1.30783	-4.53673	9.55548e-05	0.000488635	-0.0980958	0.995177	0.044669	-0.102813
295.621	1.31553	-4.53791	8.12823e-05	0.000469458	-0.105822	0.994385	0.0464201	-0.103446
295.821	1.32546	-4.54271	3.31108e-05	0.000420184	-0.112957	0.9936	0.0450574	-0.100709
296.021	1.33337	-4.54417	5.5151e-05	0.000438163	-0.120645	0.992696	0.0511557	-0.115619
