time	x	y	orientation_x	orientation_y	orientation_z	orientation_w	linear_vel	angular_vel
270.45	-6.02471	0.140295	0.00152469	-0.00324677	0.481091	0.876663	0.347884	-0.0889521
270.65	-5.98851	0.197581	0.00139555	-0.00310047	0.471168	0.882037	0.338659	-0.0854203
270.85	-5.95205	0.253124	0.00123953	-0.00287107	0.461532	0.887118	0.339823	-0.0858189
271.05	-5.91445	0.292293	0.00110444	-0.00264635	0.455677	0.890141	0.344278	-0.0799239
271.25	-5.876	0.347032	0.000962931	-0.00243172	0.447037	0.894511	0.340355	-0.0863998
271.45	-5.83808	0.400996	0.00080054	-0.00218716	0.438557	0.8987	0.332514	-0.0836428
271.65	-5.80411	0.4415	0.000644927	-0.00188945	0.433114	0.901337	0.337882	-0.0751673
271.851	-5.7632	0.493215	0.000474978	-0.00161946	0.426233	0.904612	0.339338	-0.0648966
272.05	-5.73255	0.531088	0.000352772	-0.00140546	0.421045	0.907038	0.33559	-0.0686084
272.25	-5.68476	0.570625	0.000272456	-0.00112434	0.413285	0.910601	0.333786	-0.0755589
272.45	-5.64245	0.620385	0.00013628	-0.000826753	0.407182	0.913346	0.3349	-0.071002
272.65	-5.59975	0.669443	-3.79365e-06	-0.000513649	0.401406	0.9159	0.336024	-0.06688
272.85	-5.55324	0.733145	-3.40256e-05	-0.000344177	0.394479	0.918905	0.331965	-0.0639465
273.05	-5.50986	0.781096	-3.6395e-05	-0.000374902	0.389423	0.921059	0.327182	-0.0632873
273.251	-5.46574	0.828151	-2.03903e-05	-0.000391947	0.384755	0.923019	0.32253	-0.0500621
273.45	-5.42337	0.873999	-2.25798e-05	-0.000339908	0.383212	0.92366	0.327032	-0.0612714
273.65	-5.37796	0.919545	-2.71647e-05	-0.000258104	0.379285	0.92528	0.331267	-0.0526461
273.85	-5.33223	0.964484	-3.56657e-05	-0.000392178	0.375529	0.92681	0.326407	-0.0552221
274.05	-5.28761	1.00834	-3.10616e-05	-0.000303973	0.371356	0.92849	0.326912	-0.0556159
274.25	-5.24141	1.05224	-3.17828e-05	-0.000362896	0.368017	0.929819	0.323383	-0.0410045
274.451	-5.19474	1.09588	-3.39923e-05	-0.000366209	0.36505	0.930988	0.332359	-0.0488981
274.65	-5.15853	1.12069	-1.59218e-05	-0.000318623	0.363139	0.931735	0.317773	-0.0409706
274.85	-5.11223	1.16297	-3.09865e-05	-0.000248728	0.360399	0.932798	0.325616	-0.0436377
275.05	-5.06485	1.20572	-2.57146e-05	-0.000301687	0.357932	0.933748	0.320585	-0.0519123
275.251	-5.02684	1.24431	-5.71321e-05	-0.000352447	0.357189	0.934032	0.322946	-0.038237
275.45	-4.97939	1.2865	-3.304e-05	-0.000355129	0.354983	0.934873	0.321333	-0.0484809
