time	x	y	orientation_x	orientation_y	orientation_z	orientation_w	linear_vel	angular_vel
223.43	-8.43798	-6.74855	0.000202826	-0.000411687	0.417065	0.908876	0.304433	-0.0581741
223.63	-8.39865	-6.70215	0.000174245	-0.000392632	0.411601	0.911364	0.322714	-0.0677331
223.83	-8.35788	-6.65587	0.000215044	-0.000398416	0.405405	0.914137	0.319515	-0.0622179
224.03	-8.3207	-6.61351	0.000202222	-0.000362638	0.399448	0.916756	0.313508	-0.0650193
224.23	-8.27985	-6.5692	0.000173857	-0.000386391	0.393697	0.91924	0.296459	-0.0886101
224.43	-8.23811	-6.52394	0.000140982	-0.000359361	0.386361	0.922348	0.303699	-0.0951397
224.631	-8.19622	-6.48099	0.000137693	-0.00033356	0.380572	0.924751	0.301511	-0.066195
224.83	-8.15416	-6.43922	0.000195808	-0.000352006	0.376212	0.926534	0.29266	-0.0807037
225.03	-8.11299	-6.39854	0.000202117	-0.00038522	0.37164	0.928377	0.299414	-0.0632184
225.23	-8.0713	-6.35902	0.000172305	-0.000337764	0.366711	0.930335	0.286336	-0.0953818
225.43	-8.03989	-6.32986	0.000165911	-0.000324962	0.36213	0.932128	0.296265	-0.0997936
225.63	-7.99698	-6.2914	0.000167467	-0.000304483	0.355516	0.93467	0.29712	-0.0895532
225.83	-7.95339	-6.25339	0.000178436	-0.000324948	0.349277	0.937019	0.29579	-0.10333
226.03	-7.9101	-6.21628	0.000154729	-0.000298878	0.343202	0.939262	0.291882	-0.0999677
226.231	-7.85246	-6.17579	4.21035e-05	-0.000295163	0.336668	0.941623	0.296733	-0.103937
226.43	-7.80552	-6.13927	0.000114276	-0.00031634	0.330964	0.943643	0.295623	-0.0982953
226.63	-7.76085	-6.1042	8.10226e-05	-0.0002939	0.325384	0.945582	0.291573	-0.0968811
226.83	-7.73283	-6.06923	0.000153638	-0.000322505	0.32024	0.947336	0.316266	0.100107
227.03	-7.68409	-6.03212	5.36217e-05	-0.000298073	0.331431	0.943479	0.311565	0.130923
227.23	-7.63647	-5.99417	0.000161433	-0.00030254	0.343217	0.939256	0.305111	0.131487
227.43	-7.59072	-5.96327	0.000149652	-0.000290619	0.35557	0.93465	0.307762	0.134347
227.63	-7.54572	-5.92351	0.000121403	-0.00025103	0.365829	0.930682	0.305695	0.128094
227.83	-7.50205	-5.88343	0.000167568	-0.000298416	0.375702	0.92674	0.299078	0.11421
228.03	-7.47241	-5.85299	0.00012094	-0.000313394	0.382902	0.923789	0.299721	0.12048
228.23	-7.43202	-5.8115	0.000193254	-0.000350208	0.392408	0.919791	0.299574	0.10985
228.431	-7.39139	-5.7687	0.000178025	-0.000306392	0.400516	0.91629	0.296777	0.110672
228.63	-7.34786	-5.71519	0.000172411	-0.000356919	0.40477	0.914418	0.298824	0.117094
228.83	-7.3087	-5.67143	0.000127848	-0.000320949	0.412082	0.911147	0.299087	0.103078
229.03	-7.27056	-5.62748	0.000125821	-0.000326063	0.419137	0.907923	0.298765	0.103502
229.23	-7.23862	-5.58568	0.000182339	-0.000336054	0.423849	0.905733	0.298231	0.102251
229.43	-7.20216	-5.54121	0.000196371	-0.000296508	0.430309	0.902682	0.289518	0.10863
229.63	-7.16266	-5.49432	0.000201768	-0.000310329	0.439175	0.898401	0.289934	0.0944454
229.83	-7.12823	-5.44913	0.000152532	-0.000233379	0.444765	0.895647	0.290338	0.103857
230.03	-7.09441	-5.4032	0.000178541	-0.000263207	0.450213	0.892921	0.290987	0.0991286
230.23	-7.06323	-5.36219	6.76384e-05	-0.000237963	0.455367	0.890304	0.288158	0.099013
230.431	-7.03096	-5.31555	0.000185754	-0.000283992	0.460234	0.887798	0.290421	0.0925908
230.631	-7.00739	-5.28057	0.000173328	-0.000212375	0.463309	0.886197	0.293473	0.0981843
230.831	-6.97588	-5.2336	0.000127135	-0.000239516	0.467408	0.884042	0.289385	0.0970635
231.03	-6.94395	-5.15026	0.000171492	-0.000220588	0.468024	0.883716	0.291127	0.100537
231.23	-6.91299	-5.10281	0.000185416	-0.000272477	0.472086	0.881552	0.292096	0.0911253
231.43	-6.88323	-5.05519	0.000209898	-0.000274873	0.475904	0.879497	0.293634	0.0985572
231.63	-6.82612	-5.03472	0.000189562	-0.000241474	0.481221	0.876599	0.284296	0.100151
231.83	-6.79879	-4.98611	0.000157259	-0.000217163	0.484638	0.874715	0.284938	0.0926084
232.03	-6.81023	-4.91545	0.000173009	-0.000198793	0.486024	0.873945	0.285993	0.0903317
232.23	-6.78189	-4.86749	0.000181239	-0.000235321	0.489169	0.872189	0.286187	0.0914256
232.43	-6.75436	-4.81896	0.000150352	-0.00024207	0.492126	0.870524	0.283404	0.0841305
232.631	-6.68049	-4.7945	0.000176762	-0.000212752	0.497848	0.867265	0.283411	0.0890438
232.83	-6.65508	-4.74483	0.000182006	-0.000219131	0.500567	0.865698	0.284154	0.0868209
233.03	-6.6291	-4.69563	0.000166384	-0.000188018	0.503066	0.864248	0.284553	0.0958201
233.23	-6.64348	-4.66142	0.000209884	-0.000268043	0.50461	0.863348	0.287001	0.0837892
233.43	-6.6172	-4.6119	0.000121685	-0.000209484	0.507004	0.861944	0.284336	0.0904182
233.63	-6.59242	-4.56184	0.000209117	-0.000241552	0.509555	0.860438	0.284759	0.0821507
233.83	-6.56715	-4.50829	0.000198294	-0.000241025	0.511325	0.859387	0.284849	0.0897895
234.03	-6.54186	-4.4583	0.000143542	-0.00023936	0.51375	0.85794	0.287695	0.102337
234.23	-6.5004	-4.41416	0.000198716	-0.000243903	0.517442	0.855718	0.2797	0.090825
234.43	-6.4761	-4.36445	0.000200105	-0.000248502	0.52016	0.854068	0.288167	0.0992515
234.63	-6.45286	-4.31479	0.000177793	-0.000206699	0.522984	0.852342	0.271171	0.0950206
234.83	-6.44204	-4.25414	0.00016166	-0.000245903	0.522536	0.852617	0.284188	0.0976807
235.03	-6.42211	-4.20577	0.000172166	-0.000169771	0.525025	0.851087	0.254172	0.079839
235.23	-6.40486	-4.15712	0.000142649	-0.000134236	0.526933	0.849907	0.249218	0.0773122
235.43	-6.39665	-4.12049	0.000158777	-0.000143024	0.530095	0.847938	0.239739	0.0699656
235.63	-6.38917	-4.08783	0.000173397	-0.000164456	0.530713	0.847551	0.229992	0.0580703
235.83	-6.37988	-4.04377	0.000132998	-0.000165992	0.532607	0.846363	0.22226	0.0535426
236.031	-6.37194	-4.00157	0.000151713	-0.000146607	0.535078	0.844803	0.212868	0.0504409
236.23	-6.36415	-3.96028	0.000153871	-0.00015295	0.537584	0.84321	0.211793	0.0519952
236.43	-6.35631	-3.91951	0.000149425	-0.000128665	0.540069	0.84162	0.20267	0.0523926
236.63	-6.34481	-3.87407	7.02535e-05	-0.0001262	0.540582	0.841291	0.193149	0.0451885
236.83	-6.33709	-3.83594	0.000145781	-0.000130818	0.543177	0.839618	0.195049	0.0515067
237.03	-6.32972	-3.79871	7.80891e-05	-0.0001052	0.54566	0.838007	0.183598	0.0436084
237.23	-6.32583	-3.7657	0.000149432	-0.000134672	0.549643	0.8354	0.188634	0.0540849
237.43	-6.31884	-3.72933	0.000151046	-0.000146395	0.552314	0.833636	0.190116	0.0575069
237.63	-6.31246	-3.69443	0.000106148	-8.98515e-05	0.554595	0.83212	0.173801	0.0454971
237.83	-6.31081	-3.65522	0.000123852	-9.29284e-05	0.557588	0.830118	0.175662	0.0539587
238.03	-6.30486	-3.62285	0.000137176	-0.000106243	0.560148	0.828393	0.164967	0.0472643
238.23	-6.30056	-3.5993	6.45383e-05	-0.00010633	0.562095	0.827072	0.172763	0.0604498
238.43	-6.29188	-3.57328	8.96053e-05	-5.38054e-05	0.564412	0.825493	0.160528	0.0472713
238.631	-6.28655	-3.54369	9.62526e-05	-6.18402e-05	0.567213	0.823571	0.145354	0.0407053
238.83	-6.28104	-3.51386	0.000117844	-7.35799e-05	0.569997	0.821647	0.151687	0.0470608
239.03	-6.27118	-3.48991	3.38441e-05	-9.78953e-06	0.573182	0.819428	0.14576	0.0408549
239.23	-6.26636	-3.4625	0.000101988	-4.83977e-05	0.576236	0.817283	0.139192	0.0451278
239.43	-6.26174	-3.43661	6.37564e-05	9.12716e-06	0.579329	0.815094	0.140682	0.057542
239.63	-6.2613	-3.41224	-1.37694e-05	0.000113863	0.583604	0.812038	0.136625	0.0442512
239.83	-6.25671	-3.38579	-3.67514e-05	0.00014712	0.586558	0.809907	0.133807	0.044471
240.03	-6.25515	-3.35915	-0.000180656	0.000344653	0.5899	0.807476	0.127145	0.0433186
240.23	-6.2587	-3.33006	-0.000241134	0.000283831	0.593908	0.804533	0.133357	0.0557889
240.43	-6.2549	-3.30557	-0.000257497	0.000420871	0.596833	0.802365	0.127139	0.0434869
240.63	-6.2515	-3.28243	-0.000241535	0.000398609	0.599578	0.800316	0.117272	0.044485
240.83	-6.23394	-3.2652	-0.000259963	0.000429867	0.600394	0.799704	0.121408	0.047138
241.03	-6.2307	-3.24272	-0.000280464	0.000380163	0.602991	0.797748	0.118036	0.0388821
241.23	-6.22758	-3.22104	-0.000270439	0.000379336	0.605757	0.795649	0.113367	0.0440222
241.43	-6.22883	-3.20306	-0.000295359	0.000270386	0.608902	0.793245	0.120914	0.0526147
241.63	-6.2258	-3.18142	-0.000281101	0.000442696	0.612037	0.790829	0.114184	0.0450553
241.83	-6.21933	-3.15562	-0.000279701	0.000434407	0.613217	0.789914	0.103532	0.0386975
242.03	-6.21646	-3.13578	-0.000294494	0.000411752	0.615527	0.788116	0.102153	0.0385385
242.23	-6.21392	-3.11639	-0.000298434	0.000417617	0.618204	0.786017	0.0994952	0.0407895
242.43	-6.21594	-3.10405	-0.00029481	0.000452993	0.621799	0.783177	0.106389	0.0496274
242.63	-6.21337	-3.08515	-0.000306465	0.000467247	0.62456	0.780977	0.103691	0.0616652
242.83	-6.21025	-3.06548	-0.000301471	0.000460965	0.627486	0.778627	0.106187	0.059274
243.03	-6.19524	-3.04157	-0.000287834	0.00038144	0.631173	0.775642	0.111874	0.061934
243.23	-6.19276	-3.02092	-0.000291492	0.000323845	0.634423	0.772986	0.116483	0.0701174
243.43	-6.19106	-3.0065	-0.000284079	0.000429969	0.636906	0.770941	0.112538	0.0683269
243.63	-6.22484	-2.99223	-0.00029263	0.000332066	0.641774	0.766894	0.101573	0.0642177
243.83	-6.24104	-2.97533	-0.000282299	0.000391911	0.645548	0.76372	0.102926	0.0698417
244.03	-6.23884	-2.95612	-0.000294235	0.000405855	0.648536	0.761183	0.100399	0.0686612
244.23	-6.17841	-2.92375	-0.000293783	0.000337518	0.646093	0.763259	0.107512	0.071251
244.43	-6.17644	-2.90425	-0.00029398	0.000415266	0.649783	0.76012	0.101426	0.0745165
244.63	-6.17766	-2.88612	-0.000314883	0.000334597	0.653201	0.757185	0.114365	0.0794415
244.83	-6.21367	-2.87641	-0.00030387	0.000342677	0.662278	0.749258	0.106464	0.080449
245.031	-6.21183	-2.85673	-0.000304649	0.000372997	0.666224	0.745752	0.10374	0.0759914
245.23	-6.21015	-2.83695	-0.000277526	0.000372076	0.670297	0.742093	0.103673	0.0801871
245.43	-6.19829	-2.82048	-0.000276793	0.00034962	0.672663	0.739949	0.115773	0.0899483
245.63	-6.19695	-2.80043	-0.000279911	0.000368855	0.676787	0.736179	0.102935	0.0769567
245.83	-6.19594	-2.78508	-0.000296643	0.000394612	0.680036	0.733179	0.108106	0.0847685
246.03	-6.19936	-2.76246	-0.000244224	0.000345702	0.681825	0.731515	0.103175	0.0799276
246.23	-6.19813	-2.74096	-0.00027071	0.000351412	0.685483	0.728089	0.13171	0.0366405
246.43	-6.197	-2.71573	-0.000182971	0.000257511	0.68737	0.726307	0.156767	0.0461353
246.63	-6.19143	-2.69116	8.86506e-05	-4.78127e-05	0.692165	0.721739	0.138714	0.0370216
246.83	-6.19083	-2.66497	8.63332e-05	-2.13986e-05	0.69402	0.719956	0.15652	0.0465958
247.03	-6.19014	-2.63726	0.000130996	-3.39335e-05	0.695889	0.71815	0.142857	0.0476523
247.23	-6.17114	-2.61208	5.07467e-06	9.63485e-05	0.695848	0.718189	0.128918	0.0362923
247.43	-6.17073	-2.58995	-0.000281708	0.000343059	0.69766	0.716429	0.112805	0.0323817
247.631	-6.18017	-2.56394	-0.000204222	0.000263186	0.699918	0.714223	0.141638	0.0433374
247.83	-6.17978	-2.53926	-0.000227231	0.000311911	0.70211	0.712068	0.120669	0.039172
248.03	-6.17953	-2.51794	-0.000273491	0.000333777	0.704041	0.710159	0.114768	0.0366475
248.231	-6.16578	-2.50489	-0.000288531	0.000346541	0.704101	0.7101	0.119631	0.038777
248.43	-6.16559	-2.48855	-0.000222358	0.000272114	0.705618	0.708593	0.125232	0.0384614
248.63	-6.16543	-2.46698	-0.000279351	0.000368467	0.707605	0.706609	0.139287	0.0467313
248.83	-6.1752	-2.44068	-0.000246347	0.000308207	0.710746	0.703449	0.119597	0.03859
249.03	-6.17956	-2.41703	-0.000307668	0.000217853	0.713288	0.700871	0.13001	0.0471778
249.231	-6.17975	-2.39653	-0.000341301	0.000350474	0.715576	0.698535	0.114865	0.0368579
249.43	-6.18084	-2.36526	-0.000334022	0.00033247	0.717612	0.696443	0.100307	0.0339899
249.63	-6.1813	-2.34392	-0.000277896	0.000333776	0.719778	0.694204	0.110339	0.0380266
249.831	-6.18182	-2.32303	-0.000260496	0.000302403	0.721948	0.691947	0.110967	0.0376877
250.03	-6.18981	-2.30315	-0.000298718	0.000342623	0.72551	0.688211	0.112868	0.0394525
250.23	-6.19057	-2.28232	-0.000329781	0.000285939	0.727785	0.685806	0.114927	0.0406305
250.43	-6.19123	-2.26191	-0.000278206	0.000313469	0.730243	0.683188	0.110891	0.047353
250.63	-6.18263	-2.24432	-0.000292257	0.000328487	0.732102	0.681194	0.112118	0.0424023
250.83	-6.1837	-2.22384	-0.000295654	0.000333459	0.734482	0.678628	0.110551	0.0383188
251.03	-6.18463	-2.2078	-0.000286673	0.000325498	0.736417	0.676528	0.107441	0.0475821
251.23	-6.18975	-2.1894	-0.000294193	0.000290631	0.738987	0.673719	0.112157	0.0443962
251.43	-6.19327	-2.17051	-0.00034308	0.000342083	0.741727	0.670702	0.106273	0.0443167
251.63	-6.19446	-2.15108	-0.000364514	0.000340526	0.744838	0.667245	0.100542	0.0400064
251.831	-6.18478	-2.13259	-0.000333516	0.000340788	0.747763	0.663965	0.108976	0.05818
252.03	-6.18481	-2.11327	-0.000358409	0.000269673	0.751166	0.660113	0.102548	0.0490032
252.23	-6.18652	-2.09366	-0.000365303	0.000362009	0.754318	0.656509	0.102559	0.0381201
252.43	-6.19095	-2.07491	-0.000366696	0.000345731	0.758482	0.651694	0.105805	0.048094
252.631	-6.19301	-2.05549	-0.00038657	0.000368073	0.761983	0.647597	0.106524	0.0387325
252.83	-6.19529	-2.03556	-0.000372412	0.000337885	0.765575	0.643346	0.102541	0.0457284
253.03	-6.21015	-2.01331	-0.000368546	0.000330939	0.769447	0.63871	0.102759	0.0355068
253.231	-6.21278	-1.99435	-0.000373573	0.000272077	0.772205	0.635374	0.104674	0.0338612
253.43	-6.2155	-1.9753	-0.000382067	0.000345311	0.775155	0.631771	0.101243	0.0440151
253.63	-6.21766	-1.96115	-0.000372252	0.000337669	0.776764	0.629792	0.107888	0.0217112
253.83	-6.28902	-1.95723	-0.000350931	0.000271081	0.779221	0.626749	0.111694	0.00259559
254.03	-6.29241	-1.93704	-0.000384864	0.000333141	0.780948	0.624596	0.106002	0
254.23	-6.28602	-1.92051	-0.000312294	0.000295765	0.78127	0.624193	0.144772	-0.0510161
254.43	-6.28761	-1.89984	-0.000382054	0.000337338	0.782113	0.623136	0.10659	-0.000903546
254.63	-6.29131	-1.87856	-0.000296249	0.000171843	0.782525	0.622619	0.14082	-0.0566096
254.83	-6.28437	-1.83871	0.000170673	-0.000102363	0.781235	0.624237	0.203019	-0.13397
255.03	-6.29267	-1.79554	0.000119973	-0.000216613	0.776711	0.629858	0.259731	-0.199074
255.23	-6.30222	-1.74119	0.000287009	-0.000450495	0.771467	0.636269	0.313283	-0.202749
255.431	-6.33131	-1.67376	0.000371875	-0.000565377	0.766262	0.642527	0.367533	-0.230176
255.63	-6.34044	-1.59764	0.000811859	-0.000973673	0.759086	0.65099	0.41106	-0.230031
255.83	-6.35036	-1.51837	0.00138796	-0.00148541	0.751917	0.659255	0.411568	-0.231273
256.03	-6.35657	-1.45838	0.00185021	-0.00193169	0.74652	0.665358	0.394804	-0.225999
256.23	-6.28489	-1.40046	0.00237145	-0.00244374	0.734782	0.678295	0.384046	-0.209712
256.431	-6.28914	-1.32352	0.00285181	-0.00292965	0.727639	0.685948	0.408374	-0.2198
256.63	-6.27908	-1.20939	0.00345849	-0.00357467	0.719282	0.6947	0.40062	-0.23087
256.83	-6.27988	-1.1302	0.004013	-0.00419706	0.710477	0.703696	0.393208	-0.239124
257.03	-6.2785	-1.05246	0.00451377	-0.00479437	0.700355	0.713764	0.395568	-0.228138
257.23	-6.29555	-0.985389	0.00499435	-0.00539214	0.691006	0.722812	0.392555	-0.2275
257.431	-6.29099	-0.909272	0.00540637	-0.00597555	0.679791	0.733362	0.384394	-0.219534
257.63	-6.28477	-0.834831	0.00574621	-0.00651375	0.667878	0.74422	0.380692	-0.214564
257.83	-6.26734	-0.781537	0.00605655	-0.00703376	0.65473	0.755805	0.372028	-0.242261
258.03	-6.2569	-0.710753	0.00620705	-0.00747682	0.639214	0.768968	0.36274	-0.231232
258.23	-6.24404	-0.641845	0.00626374	-0.00783944	0.622647	0.782439	0.353014	-0.236662
258.43	-6.23471	-0.558721	0.00618017	-0.00809431	0.603402	0.797372	0.345716	-0.217486
258.63	-6.22148	-0.510208	0.00609038	-0.00820963	0.589831	0.807462	0.338994	-0.230381
258.83	-6.20179	-0.447797	0.00586109	-0.00829561	0.570892	0.820962	0.334845	-0.219477
259.03	-6.17945	-0.383187	0.00560452	-0.00830309	0.552484	0.833463	0.348791	-0.12542
259.23	-6.15516	-0.319711	0.00540272	-0.00831576	0.538422	0.842617	0.342776	-0.110005
259.43	-6.12723	-0.25834	0.0051907	-0.0082741	0.52564	0.850651	0.345164	-0.110756
259.63	-6.10284	-0.197693	0.00496713	-0.00817605	0.513625	0.857962	0.343159	-0.100452
259.831	-6.07248	-0.138509	0.00473719	-0.00805583	0.501815	0.864924	0.337669	-0.0979512
260.03	-6.03791	-0.0826654	0.00453096	-0.00793626	0.491177	0.871012	0.340638	-0.104335
260.23	-6.00555	-0.0238967	0.00432183	-0.00780315	0.480328	0.877043	0.347802	-0.09984
260.43	-5.97265	0.0344637	0.00411218	-0.00764768	0.469868	0.882694	0.34213	-0.0861928
260.63	-5.93507	0.0904449	0.00391832	-0.00746542	0.4614	0.887152	0.337541	-0.0894023
260.83	-5.89722	0.145417	0.00370589	-0.00721854	0.453675	0.89113	0.337748	-0.0837047
261.03	-5.85911	0.198693	0.00349254	-0.00696972	0.445759	0.895119	0.338309	-0.0743866
261.23	-5.82811	0.237494	0.0033241	-0.0068168	0.438514	0.898692	0.33852	-0.0739237
261.43	-5.78791	0.290208	0.0031419	-0.00658303	0.431324	0.902168	0.336517	-0.0684121
261.63	-5.74669	0.341584	0.00295899	-0.00632144	0.424816	0.905253	0.329229	-0.0599669
261.831	-5.71517	0.395102	0.00278999	-0.00603735	0.420693	0.907179	0.332587	-0.0753111
262.03	-5.67316	0.445213	0.00260751	-0.00574914	0.414595	0.909984	0.334705	-0.0683981
262.23	-5.63012	0.494989	0.00243953	-0.00547088	0.409088	0.912475	0.336342	-0.0604146
262.43	-5.58337	0.537763	0.00226747	-0.00518096	0.403022	0.915173	0.329559	-0.0640295
262.63	-5.54044	0.586428	0.00209145	-0.00485735	0.397774	0.917468	0.331309	-0.0625931
262.83	-5.49742	0.635153	0.00192209	-0.00453667	0.392805	0.919608	0.337428	-0.0581041
263.03	-5.45025	0.681641	0.00177511	-0.00423445	0.389474	0.921026	0.33092	-0.0519905
263.23	-5.40509	0.728356	0.00161704	-0.00390395	0.385693	0.922617	0.329146	-0.0452435
263.43	-5.36632	0.775288	0.00145359	-0.00354875	0.382411	0.923984	0.332011	-0.0510076
263.63	-5.32918	0.822355	0.00129378	-0.00318805	0.379589	0.925149	0.32939	-0.0549942
263.83	-5.2945	0.856881	0.00119275	-0.00293003	0.37716	0.926143	0.33644	-0.041957
264.031	-5.24784	0.902361	0.00105092	-0.00260285	0.37426	0.92732	0.335283	-0.041645
264.23	-5.19923	0.945029	0.000911825	-0.00225759	0.373879	0.927474	0.329298	-0.0528624
264.43	-5.1526	0.989805	0.00076539	-0.00191045	0.370882	0.928678	0.323847	-0.0385082
264.63	-5.1063	1.03364	0.00060731	-0.00152225	0.36821	0.929741	0.328312	-0.0398194
264.83	-5.02489	1.07996	0.0004495	-0.00114131	0.362523	0.931974	0.33113	-0.0391802
265.03	-4.97744	1.12331	0.000308321	-0.000772632	0.36032	0.932828	0.317537	-0.0364267
265.23	-4.93151	1.16479	0.000148883	-0.000346241	0.35798	0.933729	0.321422	-0.049188
265.43	-4.88907	1.20229	3.18878e-05	-7.59816e-05	0.35518	0.934798	0.324803	-0.0452739
265.63	-4.84203	1.24371	5.13234e-05	-0.000105492	0.352849	0.93568	0.329981	-0.035681
265.83	-4.80618	1.28355	5.24719e-05	-0.000104561	0.351373	0.936235	0.322685	-0.0429178
266.03	-4.77804	1.32188	8.91054e-05	-0.000106626	0.350222	0.936667	0.319889	-0.0465175
266.23	-4.7426	1.35242	0.000105058	-0.000138867	0.348614	0.937267	0.323297	-0.0408515
266.43	-4.69447	1.39346	9.47982e-05	-0.000162551	0.34686	0.937917	0.320537	-0.0460313
266.63	-4.64223	1.39926	0.00010235	-0.000128299	0.347224	0.937782	0.327885	-0.0347566
266.83	-4.59377	1.44046	0.000110899	-0.000150503	0.345837	0.938295	0.328377	-0.0345241
267.031	-4.54498	1.48159	9.66351e-05	-0.000141189	0.344456	0.938803	0.32508	-0.0376855
267.23	-4.47069	1.56063	-3.59048e-06	-0.000105778	0.340753	0.940153	0.322409	-0.0357185
267.43	-4.42261	1.60036	5.74872e-05	-0.000139096	0.339321	0.94067	0.314063	-0.0280925
267.63	-4.39448	1.65254	3.76161e-05	-0.000123431	0.335191	0.94215	0.319126	-0.0402496
267.831	-4.34559	1.69194	0.000100565	-0.00013678	0.33399	0.942576	0.323938	-0.0326062
268.03	-4.29621	1.73146	9.45887e-05	-0.000117845	0.333118	0.942885	0.321698	-0.0319844
268.23	-4.23436	1.77088	9.84297e-05	-0.00013914	0.332662	0.943046	0.322577	-0.0300292
268.43	-4.18459	1.80921	8.06478e-05	-0.000139262	0.332112	0.94324	0.320316	-0.0312283
268.63	-4.13474	1.8467	7.04065e-05	-0.000133311	0.331693	0.943387	0.318202	-0.0263173
268.83	-4.09507	1.89396	6.38804e-05	-5.60118e-05	0.330105	0.943944	0.319103	-0.0385421
269.03	-4.04561	1.93293	6.85161e-05	-5.37089e-05	0.329163	0.944273	0.322353	-0.0336323
269.23	-3.99592	1.97187	1.05604e-05	-4.98554e-05	0.328451	0.944521	0.321521	-0.0313487
269.43	-3.94588	2.02669	4.79743e-06	-5.69616e-05	0.326833	0.945082	0.3108	-0.0287927
269.631	-3.89648	2.06455	8.04142e-05	-7.55378e-05	0.326465	0.945209	0.31855	-0.0372952
269.83	-3.84702	2.10263	7.78766e-05	-6.4809e-05	0.325762	0.945452	0.320495	-0.0293046
270.03	-3.79038	2.17556	3.3563e-05	-4.93147e-05	0.322743	0.946486	0.314613	-0.0433667
270.23	-3.74131	2.21284	2.88679e-05	-6.90216e-05	0.321605	0.946874	0.320799	-0.0373372
