time	x	y	orientation_x	orientation_y	orientation_z	orientation_w	linear_vel	angular_vel	controller_flag
285.239	0.36179	6.63412	0.112032	-0.0919959	0.772439	0.618324	0	0	1
285.439	0.36182	6.63427	0.110847	-0.0897393	0.772538	0.618745	0	0	1
285.639	0.399949	6.64099	0.108933	-0.0880297	0.773292	0.618388	0	0	1
285.839	0.399875	6.64123	0.10694	-0.0864148	0.773592	0.618589	0	0	1
286.039	0.396422	6.65113	0.0936381	-0.094914	0.719537	0.681535	0.0606681	-1.5	1
286.239	0.250646	6.66177	0.0741372	-0.103853	0.637142	0.76011	0	-1.5	1
286.439	0.200214	6.66389	0.0546641	-0.108786	0.551288	0.825384	0	-1.07862	1
286.639	0.209494	6.66137	0.0348482	-0.111089	0.458589	0.880989	0	-1.5	1
286.839	0.205872	6.65955	0.0200456	-0.11101	0.380604	0.917832	0	-1.5	1
287.039	0.154442	6.65805	0.00243728	-0.108293	0.274842	0.955368	0	-1.20775	1
287.239	0.0842699	6.7017	-0.00872737	-0.104032	0.196964	0.974837	0	1.5	1
287.439	-0.0236811	6.66667	-0.00704611	-0.101418	0.208201	0.972788	0	1.5	1
287.639	0.0041053	6.69024	0.00910909	-0.100412	0.315256	0.943636	0	1.5	1
287.839	0.0100719	6.69111	0.0249069	-0.0960544	0.426963	0.898808	0	1.5	1
288.039	0.176883	6.69832	0.0400285	-0.0891261	0.53669	0.838104	0	1.5	1
288.239	0.229407	6.69538	0.0323148	-0.0882846	0.497839	0.862159	0	-1.5	1
288.439	0.323234	6.68252	0.0164354	-0.0881236	0.401795	0.911331	0	-1.5	1
288.639	0.277979	6.67548	0.00131134	-0.0856204	0.288918	0.953517	0	-1.5	1
288.839	0.271682	6.67593	-0.0119454	-0.0806592	0.174133	0.981341	0	-1.5	1
289.039	0.255624	6.72674	-0.0245207	-0.0736574	0.0523527	0.995607	0	-1.5	1
289.239	0.315627	6.7079	-0.032711	-0.0664772	-0.0335023	0.996689	0	-0.7393	1
289.44	0.127694	6.69872	-0.0347383	-0.0627623	-0.0551367	0.995899	0	-0.288636	1
289.639	0.0323611	6.64344	-0.0275893	-0.0635706	0.0186819	0.997421	0	1.5	1
289.839	0.0489732	6.70574	-0.0158974	-0.065599	0.132318	0.988907	0	1.5	1
290.039	0.055202	6.70476	-0.00394033	-0.0659352	0.248597	0.966352	0	1.5	1
290.239	0.0821612	6.69389	0.0074628	-0.0640711	0.362496	0.929751	0	1.5	1
290.439	0.125663	6.67637	0.0176006	-0.0599393	0.470356	0.880263	0	1.5	1
290.639	0.198434	6.67412	0.0128085	-0.0580389	0.434023	0.898939	0	-1.5	1
290.839	0.286729	6.69842	0.016514	-0.0544647	0.48309	0.873719	0	1.5	1
291.039	0.132911	6.68627	0.0106781	-0.052775	0.430089	0.90118	0	-1.5	1
291.239	0.233624	6.6791	0.0149571	-0.0490989	0.49376	0.868082	0	1.5	1
291.439	0.2313	6.67733	0.00883053	-0.0474468	0.434321	0.899464	0	-1.5	1
291.639	0.229994	6.68952	0.0122987	-0.0441021	0.484199	0.873759	0	1.5	1
291.84	0.225696	6.69026	0.00590611	-0.0423589	0.412021	0.91017	0	-1.5	1
292.039	0.368343	6.67142	0.000505179	-0.0404432	0.346638	0.937127	0	-1.5	1
292.239	0.364623	6.67213	-0.00612316	-0.0367626	0.235621	0.97113	0	-1.5	1
292.439	0.406917	6.71367	-0.0122552	-0.031886	0.106507	0.993725	0	-1.5	1
292.639	0.401553	6.71583	-0.0168876	-0.0263821	-0.00767198	0.99948	0	-1.20603	1
292.839	0.145052	6.69919	-0.0174143	-0.0228222	-0.0342317	0.999002	0	1.5	1
293.039	0.144861	6.74188	-0.011654	-0.023461	0.0801972	0.996435	0	1.5	1
293.239	0.210948	6.71813	-0.00596453	-0.0232284	0.198501	0.979807	0	1.5	1
293.439	0.232762	6.71205	-0.000771056	-0.021949	0.312889	0.949536	0	1.5	1
293.639	0.190736	6.69262	0.00342153	-0.0191909	0.424892	0.905034	0	1.5	1
293.839	0.195844	6.69517	0.00690167	-0.0158026	0.530212	0.84769	0	1.5	1
294.039	0.254461	6.70446	0.00947084	-0.011858	0.627825	0.778207	0	1.5	1
294.24	0.202507	6.6991	0.00593202	-0.0103525	0.568066	0.822896	0	-1.5	1
294.439	0.178914	6.69503	0.00310264	-0.0089823	0.493956	0.869435	0	-1.5	1
294.639	0.295251	6.69267	0.00189234	-0.00674301	0.448717	0.893646	0	-1.5	1
294.839	0.245922	6.71196	0.0019155	-0.00399346	0.473519	0.880773	0	1.5	1
295.039	0.143962	6.69428	0.000598827	-0.000720893	0.58109	0.813839	0	1.5	1
295.239	0.147305	6.69895	-3.35481e-05	0.000135271	0.67819	0.734887	0	1.5	1
295.439	0.202584	6.70097	0.000214345	-0.000351866	0.651392	0.758742	0	-1.5	1
295.64	0.24076	6.71712	0.000149502	-0.000397709	0.552217	0.833701	0	-1.5	1
295.839	0.244421	6.714	0.000114952	-0.000428054	0.447571	0.894248	0	-1.5	1
296.039	0.239585	6.71617	3.27027e-05	-0.000310996	0.340511	0.94024	0	-1.5	1
296.239	0.242733	6.71675	-0.000205199	0.000559825	0.396455	0.918054	0	1.5	1
296.439	0.248148	6.71837	-0.000227839	0.00044813	0.506161	0.862439	0	1.5	1
296.639	0.291914	6.719	-0.00024751	0.000345393	0.608473	0.793574	0	1.5	1
296.839	0.249847	6.69698	0.000162427	-0.000381918	0.545802	0.837914	0	-1.5	1
297.039	0.265685	6.71455	0.00013137	-0.000428965	0.463817	0.885931	0	-1.5	1
297.239	0.283482	6.71818	-9.5694e-06	-0.000324593	0.352541	0.935796	0	-1.5	1
297.439	0.279235	6.71786	5.22586e-05	-0.000219297	0.236657	0.971593	0	-1.5	1
297.639	0.275624	6.71845	3.82879e-05	-0.000254703	0.11622	0.993223	0	-1.5	1
297.839	0.280201	6.71643	-5.3781e-07	-0.000302969	0.0003795	1	0	-1.30243	1
298.039	0.261757	6.71597	3.94429e-05	-0.000184969	-0.0667606	0.997769	0	-0.287759	1
298.239	0.268502	6.72217	5.78637e-05	8.24667e-06	-0.0763036	0.997085	0	0.0293524	1
298.439	0.184296	6.72397	8.19969e-06	0.000148731	-0.0445789	0.999006	0	1.5	1
298.639	0.190197	6.72216	5.83459e-05	-7.83497e-05	0.0820111	0.996631	0	1.5	1
298.839	0.329205	6.71984	-0.000151744	0.00063211	0.20565	0.978625	0	1.5	1
299.039	0.384877	6.71325	0.000100044	-0.000266346	0.131971	0.991254	0	-1.5	1
299.239	0.284989	6.71883	7.61358e-05	-0.000133028	0.0861271	0.996284	0	1.5	1
299.439	0.290607	6.71754	-0.000156436	0.000654745	0.209731	0.977759	0	1.5	1
299.639	0.389489	6.69469	-0.000318961	0.00062829	0.298433	0.95443	0	1.5	1
299.839	0.254351	6.70376	9.10005e-05	-0.000282408	0.266468	0.963844	0	-1.5	1
300.039	0.242473	6.69706	1.28942e-05	0.00011674	0.297649	0.954675	0	1.5	1
300.239	0.246457	6.69737	-0.000254197	0.000569947	0.411556	0.911384	0	1.5	1
300.44	0.23907	6.70124	-0.000234465	0.000446995	0.520208	0.85404	0	1.5	1
300.639	0.243662	6.70449	-0.000243402	0.00026334	0.620591	0.784134	0	1.5	1
300.839	0.225033	6.70065	0.000179754	-0.000399545	0.579995	0.81462	0	-1.5	1
301.04	0.294927	6.69623	0.000100061	-0.000384638	0.480381	0.87706	0	-1.5	1
301.239	0.291555	6.71379	9.25695e-06	-0.00033952	0.369878	0.92908	0	-1.5	1
301.439	0.340425	6.71261	3.0886e-05	-0.000202213	0.253468	0.967344	0	-1.5	1
301.639	0.345796	6.71492	7.95315e-05	-0.000287816	0.13643	0.99065	0	-1.5	1
301.839	0.444352	6.69457	6.82136e-06	-0.000293128	0.018285	0.999833	0	-1.48678	1
302.039	0.442342	6.69548	1.79683e-05	-0.000206805	-0.0508876	0.998704	0	-0.467083	1
302.24	0.441984	6.69576	4.23598e-05	-0.000155776	-0.0672679	0.997735	0	-0.136958	1
302.44	0.37961	6.71719	2.49954e-05	-1.3864e-05	-0.0754517	0.997149	0	0.0141357	1
302.639	0.193308	6.71543	7.47736e-05	0.000393813	-0.0611776	0.998127	0	1.5	1
302.839	0.244313	6.70033	6.517e-05	0.000217766	0.0658864	0.997827	0	1.5	1
303.039	0.251779	6.69599	-0.000106255	0.000569357	0.188992	0.981978	0	1.5	1
303.239	0.250084	6.69571	8.29958e-05	-0.000281471	0.14378	0.98961	0	-1.5	1
303.44	0.231844	6.69689	1.18757e-05	-0.000277859	0.0235558	0.999722	0	-1.5	1
303.639	0.232159	6.70109	5.68238e-05	3.15346e-06	0.0851164	0.996371	0	1.5	1
303.839	0.267795	6.70868	-0.000156308	0.000581394	0.208854	0.977947	0	1.5	1
304.039	0.351132	6.69681	-0.000326073	0.000685216	0.322893	0.946435	0	1.5	1
304.239	0.317183	6.69614	5.44011e-05	-0.000187577	0.256743	0.96648	0	-1.5	1
304.44	0.279753	6.69995	8.00784e-05	-0.000282495	0.136029	0.990705	0	-1.5	1
304.639	0.27655	6.70091	-3.19802e-05	-0.000184772	0.045841	0.998949	0	-1.48631	1
304.839	0.334493	6.70592	1.8668e-05	-0.000275692	-0.0585534	0.998284	0	-0.597273	1
305.039	0.28603	6.6968	5.63206e-05	-9.55008e-05	-0.0754596	0.997149	0	0.0564764	1
305.239	0.200609	6.69692	6.14872e-05	0.000459803	-0.0607843	0.998151	0	0.160415	1
305.439	0.203504	6.6817	-0.000447368	-0.00109167	-0.126064	0.992021	0.458797	-1.5	1
305.639	0.314883	6.65855	-0.000861738	-0.00270626	-0.237429	0.971401	0.425921	-1.5	1
305.839	0.489817	6.62672	-0.00171754	-0.00408185	-0.351175	0.936299	0.326961	-1.5	1
306.039	0.560335	6.55214	-0.00291658	-0.00559515	-0.438241	0.898835	0.594511	-0.701592	1
306.239	0.506532	6.41509	-0.00449463	-0.00842632	-0.451009	0.892469	0.8	0.228373	1
306.439	0.696875	6.30174	-0.00592382	-0.0116445	-0.432024	0.901768	0.691719	0.0910566	1
306.639	0.757475	6.20651	-0.00734795	-0.0142288	-0.438433	0.898621	0.663042	-0.169567	1
306.839	0.828148	6.0855	-0.00880591	-0.0168915	-0.442404	0.896614	0.7161	0.0772489	1
307.039	0.915135	5.9616	-0.0102368	-0.0200822	-0.438732	0.898335	0.789096	0.0703237	1
307.239	0.987224	5.86944	-0.0112976	-0.022583	-0.43265	0.901208	0.711098	0.0207704	1
307.439	1.0806	5.75208	-0.0128773	-0.0254976	-0.4358	0.89959	0.753267	-0.0389136	1
307.639	1.24269	5.64603	-0.0142327	-0.0281215	-0.437984	0.89843	0.514076	-0.210004	1
307.839	1.32226	5.53867	-0.0161939	-0.0301099	-0.459676	0.887429	0.679175	-0.00573378	1
308.039	1.41679	5.41787	-0.0175732	-0.0330494	-0.456354	0.889011	0.781019	0.146524	1
308.239	1.54676	5.29889	-0.0186818	-0.0362481	-0.446511	0.893848	0.706513	0.01199	1
308.439	1.6338	5.18165	-0.0202108	-0.0389002	-0.450239	0.891831	0.64415	-0.0900631	1
308.639	1.6452	5.05655	-0.0217118	-0.0415054	-0.45331	0.890122	0.686334	-0.0256379	1
308.839	1.72397	4.94711	-0.0229724	-0.0437437	-0.455117	0.88906	0.644686	-0.140129	1
309.039	1.80652	4.82976	-0.0244729	-0.0463119	-0.457802	0.88751	0.691974	0.0657131	1
309.239	1.90546	4.72211	-0.0257666	-0.0494048	-0.453296	0.889617	0.774892	0.102318	1
309.439	2.00375	4.60374	-0.0269588	-0.0527546	-0.446226	0.892957	0.795205	0.000822789	1
309.64	2.09808	4.47815	-0.0282772	-0.0560284	-0.442111	0.894762	0.78389	-0.0381433	1
309.839	2.16547	4.38898	-0.0295321	-0.0579237	-0.445912	0.892712	0.66064	-0.202441	1
310.039	2.24643	4.27961	-0.0318336	-0.0601861	-0.459219	0.88571	0.737318	-0.0306539	1
310.24	2.33321	4.1556	-0.0332601	-0.0631407	-0.458136	0.886013	0.73255	-0.0258534	1
310.439	2.41213	4.03799	-0.0346088	-0.0658182	-0.457771	0.885955	0.682306	-0.106713	1
310.639	2.4628	3.92529	-0.0363127	-0.0684701	-0.46112	0.883947	0.728785	0.0787507	1
310.839	2.5509	3.79958	-0.0373942	-0.0716954	-0.45519	0.886715	0.778639	-0.0356312	1
311.039	2.60075	3.68313	-0.0384367	-0.0749162	-0.449626	0.889239	0.702672	-0.0443615	1
311.239	2.68948	3.56053	-0.0403393	-0.0776482	-0.454052	0.886668	0.775315	-0.10666	1
311.439	2.77372	3.44203	-0.0418345	-0.0802508	-0.455742	0.885499	0.630473	-0.128157	1
311.639	3.00845	3.33293	-0.0443305	-0.0822647	-0.467899	0.878827	0.677315	-0.0273678	1
311.839	3.09066	3.20611	-0.046839	-0.0847019	-0.477288	0.8734	0.7813	0.00898395	1
312.039	3.17149	3.08036	-0.0476676	-0.087874	-0.47062	0.876654	0.696088	-0.054472	1
312.239	3.19573	2.96636	-0.0504505	-0.0902355	-0.481645	0.870248	0.790487	-0.019352	1
312.439	3.25476	2.87092	-0.0516099	-0.09249	-0.481201	0.870188	0.71157	-0.0408317	1
312.639	3.33319	2.74342	-0.0538983	-0.0949631	-0.487376	0.866338	0.739421	-0.165132	1
312.839	3.40275	2.6141	-0.0559916	-0.0975638	-0.491828	0.863395	0.675502	-0.0878269	1
313.039	3.36629	2.48931	-0.0574533	-0.100402	-0.491093	0.863392	0.8	0.352138	1
313.239	3.44956	2.35412	-0.0570187	-0.104764	-0.472824	0.873047	0.788041	0.0683306	1
313.439	3.54419	2.22554	-0.0587326	-0.107092	-0.4757	0.871086	0.633934	-0.199267	1
313.639	3.61677	2.10672	-0.0621516	-0.108374	-0.491794	0.861703	0.659276	-0.0720153	1
313.839	3.68859	1.9823	-0.0636537	-0.110888	-0.491852	0.86124	0.714475	0.0773863	1
314.039	3.8629	1.8963	-0.0650088	-0.113901	-0.489168	0.862273	0.774136	0.0507443	1
314.239	3.94236	1.76086	-0.0674088	-0.116641	-0.49299	0.859542	0.8	-0.178023	1
314.439	4.01424	1.63426	-0.0699676	-0.118655	-0.500215	0.854874	0.669387	-0.269115	1
314.639	4.06917	1.43998	-0.0723129	-0.121268	-0.504241	0.851943	0.79835	0.237818	1
314.839	4.1262	1.3362	-0.0728745	-0.123924	-0.498472	0.854902	0.75586	-0.0891904	1
315.039	4.20108	1.2012	-0.0751917	-0.126605	-0.501632	0.852457	0.784357	-0.12861	1
315.239	4.17658	1.10587	-0.0768086	-0.129774	-0.500041	0.852771	0.735025	-0.175481	1
315.439	4.24852	0.97336	-0.0792888	-0.132202	-0.504614	0.849471	0.771215	-0.10143	1
315.639	4.32067	0.838317	-0.0812471	-0.135062	-0.505408	0.848363	0.758563	-0.1519	1
315.839	4.45367	0.660998	-0.083509	-0.137799	-0.5078	0.846272	0.744269	-0.210063	1
316.039	4.52449	0.523847	-0.0860415	-0.140426	-0.511533	0.843333	0.787439	-0.172523	1
316.239	4.59542	0.384328	-0.0879243	-0.143373	-0.512212	0.842231	0.769174	-0.164128	1
316.439	4.68017	0.233854	-0.0904998	-0.144451	-0.517704	0.838407	0.701411	-0.234984	1
316.639	4.74635	0.0953414	-0.0941937	-0.143278	-0.527491	0.832077	0.8	-0.192789	1
316.839	4.81324	-0.0491351	-0.0961868	-0.143196	-0.527258	0.832011	0.8	-0.195902	1
317.039	4.85347	-0.15065	-0.0970894	-0.143814	-0.521083	0.835682	0.8	-0.21083	1
317.239	4.92223	-0.294072	-0.0998886	-0.143059	-0.524411	0.833396	0.8	-0.249586	1
317.439	4.9731	-0.402011	-0.101806	-0.14241	-0.525917	0.832326	0.8	-0.266104	1
317.639	5.05747	-0.537175	-0.105474	-0.140861	-0.533296	0.827423	0.725953	-0.211102	1
317.839	5.11962	-0.676976	-0.108216	-0.13999	-0.535941	0.825505	0.799763	-0.123815	1
318.039	5.1846	-0.822289	-0.109647	-0.140271	-0.531629	0.828053	0.792465	-0.212645	1
318.239	5.2636	-1.02588	-0.113052	-0.138762	-0.537095	0.824314	0.765349	-0.484119	1
318.439	5.32262	-1.1691	-0.120569	-0.133821	-0.562218	0.807134	0.789469	-0.638846	1
318.639	5.37178	-1.31635	-0.12915	-0.127522	-0.590742	0.786182	0.760454	-0.68603	1
318.839	5.37304	-1.32313	-0.140524	-0.117191	-0.634319	0.751105	0.8	-0.616619	1
