time	x	y	orientation_z	orientation_w	linear_vel	angular_vel
2188.83	-3.31853	7.71469	0.883196	0.464438	0.336045	-0.150604
2189.03	-3.36108	7.77403	0.872305	0.484681	0.288039	-0.219236
2189.23	-3.39377	7.82864	0.863965	0.499466	0.364556	-0.338324
2189.43	-3.43029	7.895	0.85053	0.522008	0.391987	-0.533056
2189.73	-3.55587	8.04046	0.80921	0.584033	0.359749	-0.73114
2189.93	-3.57862	8.11909	0.778924	0.623809	0.417814	-0.788765
2190.13	-3.56552	8.20414	0.747881	0.660734	0.350142	-0.807175
2190.33	-3.57021	8.26816	0.711851	0.699463	0.327316	-0.814638
2190.53	-3.57279	8.3691	0.673411	0.73654	0.326471	-0.833031
2190.73	-3.56366	8.43472	0.627105	0.776321	0.347418	-0.879147
2190.93	-3.54719	8.49477	0.575809	0.815059	0.324295	-0.879067
2191.13	-3.53805	8.52014	0.553539	0.830426	0.18182	-0.439783
2191.33	-3.52272	8.56835	0.51492	0.854899	0.438345	-0.729803
2191.63	-3.43956	8.71591	0.423603	0.903367	0.83492	-0.822437
2191.93	-3.2571	8.88497	0.342861	0.936555	0.799785	-0.717228
2192.13	-3.13503	8.98175	0.294936	0.952446	0.795675	-0.629692
2192.43	-2.99502	9.01719	0.257324	0.962858	0.774138	-0.556511
2192.73	-2.79521	9.12195	0.213012	0.973171	0.760405	-0.535864
2192.93	-2.67055	9.19183	0.183174	0.978923	0.746967	-0.493905
2193.13	-2.52943	9.24153	0.159753	0.982685	0.77864	-0.532732
2193.33	-2.38411	9.28495	0.139968	0.985341	0.76788	-0.427355
2193.53	-2.27253	9.31684	0.129565	0.986503	0.740668	-0.385602
2193.73	-2.12545	9.34842	0.113341	0.988106	0.766273	-0.451396
2194.03	-1.90656	9.39557	0.0803288	0.990667	0.784429	-0.47065
2194.33	-1.66934	9.42085	0.0412374	0.992265	0.815137	-0.498816
2194.53	-1.50949	9.42913	0.0142044	0.992434	0.828201	-0.499049
2194.73	-1.37916	9.41742	-0.00889068	0.991876	0.816855	-0.473967
2194.93	-1.20871	9.40951	-0.0425066	0.990281	0.868028	-0.504733
2195.13	-1.04792	9.39208	-0.0806584	0.987218	0.790613	-0.479132
2195.33	-0.953905	9.36072	-0.111815	0.983595	0.713652	-0.49841
2195.53	-0.810959	9.33548	-0.145719	0.978589	0.784616	-0.136454
2195.73	-0.682635	9.30641	-0.165988	0.974929	0.547305	-0.367618
2195.93	-0.56261	9.26242	-0.215222	0.964822	0.661607	-0.573253
2196.13	-0.472721	9.22948	-0.254687	0.954851	0.667202	-0.636959
2196.33	-0.424189	9.16441	-0.29187	0.943831	0.584771	-0.468352
2196.53	-0.33238	9.10207	-0.32955	0.931098	0.554456	-0.504596
2196.73	-0.2534	9.04651	-0.364137	0.918004	0.334449	-0.367826
2196.93	-0.143025	9.04789	-0.361215	0.919476	0.295242	0.315895
2197.13	-0.0801229	9.00189	-0.33534	0.929288	0.282942	0.203917
2197.33	-0.0458257	8.9737	-0.35029	0.924051	0.273137	-0.424622
2197.53	0.011127	8.90778	-0.376906	0.913693	0.30165	-0.455545
2197.73	0.0467647	8.87129	-0.403943	0.902302	0.246567	-0.362685
2197.93	0.0803427	8.83444	-0.43064	0.89011	0.258362	-0.435888
2198.13	0.108768	8.79663	-0.445346	0.883142	0.230412	-0.400445
2198.33	0.12834	8.7699	-0.463289	0.874239	0.156986	-0.307236
2198.53	0.125288	8.73725	-0.471169	0.870479	0.141423	-0.273581
2198.73	0.133812	8.72422	-0.483599	0.864004	0.124527	-0.24839
2198.93	0.143888	8.70769	-0.498492	0.85599	0.0645347	-0.300062
2199.13	0.154206	8.68878	-0.511704	0.84862	0.119684	-0.220231
2199.33	0.171367	8.67609	-0.5328	0.836062	0.11332	-0.229459
2199.53	0.178148	8.6612	-0.54581	0.828113	0.0319936	-0.322738
2199.73	0.181572	8.65291	-0.561079	0.81837	0.102192	-0.173251
2199.93	0.188817	8.62456	-0.566724	0.814844	0.099982	-0.171963
2200.13	0.193307	8.61142	-0.580452	0.805549	0.163543	-0.226535
2200.33	0.205716	8.59338	-0.598335	0.792823	0.100851	-0.125101
2200.63	0.211762	8.5711	-0.612082	0.782829	0.120465	-0.0984988
2200.83	0.214651	8.55897	-0.614041	0.781581	0	0
2201.03	0.215179	8.55588	-0.614029	0.781889	0	0
2201.33	0.216455	8.55024	-0.615564	0.781085	0.116441	-0.110884
2201.53	0.21865	8.52242	-0.618931	0.778743	0.113478	-0.104362
2201.83	0.223411	8.50004	-0.622544	0.776337	0.101352	-0.0844776
2202.03	0.227729	8.46272	-0.624984	0.774683	0.111689	-0.0932219
2202.23	0.230247	8.45034	-0.626727	0.773572	0.137617	-0.0790619
