time	x	y	orientation_z	orientation_w	linear_vel	angular_vel
2194.14	2.80667	3.1145	-0.670498	0.730505	0	0
2194.34	2.8066	3.11435	-0.670699	0.730739	0	0
2194.54	2.79521	3.08113	-0.66762	0.73396	0	0
2194.74	2.79774	3.05239	-0.682113	0.720719	0.219333	-0.394801
2194.94	2.80979	2.92742	-0.645941	0.753349	0.775004	0.953049
2195.14	2.77678	2.81409	-0.577867	0.806623	0.666899	0.825883
2195.34	2.81317	2.69261	-0.498721	0.857579	0.700373	1.04544
2195.54	2.89992	2.55351	-0.40887	0.903628	0.623866	1.25719
2195.74	2.97358	2.45553	-0.569918	0.811739	0.417694	-3.39639
2195.94	2.95731	2.50157	-0.738454	0.662204	0.320351	-2.47278
2196.14	2.91101	2.47142	-0.831438	0.540552	0.504559	-1.98156
2196.34	2.95337	2.33195	0.898835	-0.418935	0.529733	-1.51899
2196.54	2.71507	2.36185	0.916983	-0.377544	0.34247	3.73798
2196.74	2.67055	2.29175	-0.768903	0.626203	0.166003	2.96757
2196.94	2.70112	2.25927	-0.611271	0.780563	0.316398	2.34546
2197.14	2.81452	2.1704	-0.478384	0.867937	0.452612	1.85853
2197.34	2.86137	2.20649	-0.333329	0.932475	0.491852	1.72007
2197.54	2.8732	1.90964	-0.211738	0.966621	0.568625	1.65673
2197.74	2.93314	1.87539	-0.0900348	0.984279	0.591472	1.25735
2197.94	3.02535	1.86246	0.0043021	0.987382	0.674079	0.966837
2198.14	3.15868	1.87085	0.0664934	0.984584	0.727175	0.872914
2198.34	3.25854	1.86598	0.136138	0.976779	0.729995	0.785367
2198.54	3.39527	1.91046	0.199205	0.965412	0.754592	0.6157
2198.74	3.52875	1.96649	0.256101	0.951646	0.797189	0.44193
2198.94	3.67576	2.05312	0.3005	0.938276	0.841451	0.4547
2199.14	3.80822	2.13506	0.334362	0.926583	0.826713	0.363745
2199.34	3.92955	2.24049	0.366493	0.914089	0.513288	1.11933
2199.54	4.00167	2.31814	0.436477	0.882884	0.532219	0.657857
2199.74	4.11588	2.40011	0.472282	0.864281	0.604524	0.364817
2199.94	4.18165	2.5069	0.485364	0.856863	0.723879	0.0669455
2200.14	4.25855	2.63436	0.473249	0.863355	0.761623	-0.145198
2200.34	4.36534	2.7394	0.466996	0.866547	0.62634	0.644091
2200.54	4.42964	2.84555	0.508445	0.842915	0.605511	0.789465
2200.74	4.48185	2.95626	0.550356	0.816293	0.60083	0.810513
2200.94	4.54684	3.03741	0.587283	0.790331	0.603734	0.745705
2201.14	4.577	3.15585	0.619233	0.765522	0.612449	0.66618
2201.34	4.61594	3.24958	0.641747	0.746548	0.60685	0.664206
2201.54	4.62978	3.3711	0.666042	0.724683	0.61511	0.544051
2201.74	4.63533	3.46318	0.681179	0.710275	0.620998	0.449903
2201.94	4.64014	3.54338	0.68801	0.703417	0.62499	0.414261
2202.14	4.64044	3.66838	0.700114	0.691137	0.635401	0.348826
2202.34	4.63714	3.7955	0.706195	0.684728	0.632701	0.343759
2202.54	4.63159	4.01067	0.711564	0.678785	0.656064	0.21637
2202.74	4.62518	4.14234	0.719235	0.670067	0.660115	0.197078
2202.94	4.61565	4.27582	0.726473	0.661425	0.680997	0.114763
2203.14	4.60012	4.41703	0.729573	0.656886	0.705661	0.0372021
2203.34	4.58551	4.55906	0.735127	0.649757	0.718258	-0.00288124
2203.54	4.56622	4.69579	0.755871	0.62526	0.6661	0.576603
2203.74	4.51792	4.83375	0.782611	0.590918	0.675652	1.01831
2203.94	4.46814	4.98278	0.81675	0.542282	0.770978	0.465777
2204.14	4.41654	5.11649	0.841997	0.501582	0.777206	0.446681
2204.34	4.35631	5.22274	0.858011	0.47316	0.799586	0.416944
2204.54	4.27345	5.36379	0.874498	0.441317	0.768786	0.390981
2204.74	4.1857	5.49833	0.886556	0.415926	0.772354	0.359305
2204.94	4.07908	5.62111	0.896807	0.39261	0.793878	0.306947
2205.14	3.96438	5.74124	0.903614	0.375858	0.80768	0.237564
2205.34	3.85025	5.8663	0.906251	0.368576	0.812769	0.247936
2205.54	3.72883	5.98179	0.910313	0.357517	0.808879	0.214809
2205.74	3.60505	6.09442	0.913339	0.348773	0.809373	0.206638
