time	x	y	orientation_z	orientation_w	linear_vel	angular_vel
99.439	-4.54687	5.68252	0.948416	0.286034	0.793807	0.405208
99.639	-4.6746	5.76347	0.954347	0.263919	0.743591	0.401355
99.839	-4.79751	5.83323	0.959278	0.243807	0.666727	0.378757
100.039	-4.88766	5.90044	0.963816	0.223914	0.614506	0.38856
100.239	-4.97351	5.95536	0.967628	0.205788	0.56571	0.324538
100.439	-5.06921	5.99538	0.970822	0.189334	0.497021	0.328039
100.639	-5.15013	6.03684	0.973362	0.175306	0.451612	0.314164
100.839	-5.22886	6.06552	0.976015	0.159703	0.408902	0.334491
101.039	-5.30234	6.08624	0.978393	0.144603	0.368608	0.324192
101.239	-5.35405	6.10871	0.980823	0.127811	0.330259	0.384203
101.439	-5.4143	6.11974	0.982851	0.112067	0.29526	0.296026
101.639	-5.47176	6.12875	0.984638	0.0964799	0.282051	0.296914
101.839	-5.513	6.13678	0.985924	0.0834878	0.27069	0.331653
102.039	-5.56545	6.14062	0.987561	0.0637854	0.220306	0.339376
102.239	-5.61326	6.1421	0.988799	0.0447708	0.233654	0.296282
102.439	-5.67198	6.14443	0.989642	0.0283497	0.186433	0.374368
102.639	-5.70758	6.14289	0.990299	0.00587201	0.159906	0.349632
102.839	-5.74046	6.14047	0.990469	-0.0158906	0.154773	0.342456
103.039	-5.77607	6.1618	0.990241	-0.0353418	0.182937	0.460091
103.239	-5.80348	6.1589	0.989023	-0.0656473	0.107771	0.45822
103.439	-5.82876	6.15511	0.986985	-0.094643	0.121878	0.400023
103.639	-5.84933	6.15093	0.984181	-0.123107	0.0957084	0.398615
103.839	-5.89462	6.14579	0.980077	-0.154225	0.107804	0.530639
104.139	-5.92347	6.13637	0.971646	-0.202991	0.0899726	0.527386
104.339	-5.94521	6.1272	0.966142	-0.228869	0.0780086	0.54522
104.539	-5.95984	6.12009	0.956293	-0.268371	0.0736221	0.498218
104.739	-5.99594	6.10618	0.946956	-0.300737	0.0725553	0.565476
104.939	-6.00719	6.09886	0.933696	-0.340713	0.0553622	0.556776
